Date	Plot	Section	Buds	Flowers	Senescent	Larvae	Eaten	Field_remarks	General_remarks
1998-07-15	Dry6	B	0	0	0	0	0	No remarks	No remarks
1998-07-15	Dry6	C	0	0	0	0	0	No remarks	No remarks
1998-07-15	Dry6	D	0	0	0	0	0	No remarks	No remarks
1998-07-16	Dry2	A	0	0	0	0	0	No remarks	No remarks
1998-07-16	Dry2	B	0	0	0	0	0	No remarks	No remarks
1998-07-16	Dry2	C	0	0	0	0	0	No remarks	No remarks
1998-07-16	Dry2	D	0	0	0	0	0	No remarks	No remarks
1998-07-16	Dry6	A	0	0	0	0	0	No remarks	No remarks
1998-07-16	Dry6	B	0	0	0	0	0	No remarks	No remarks
1998-07-16	Dry6	C	0	0	0	0	0	No remarks	No remarks
1998-07-16	Dry6	D	0	0	0	0	0	No remarks	No remarks
1998-07-20	Dry7	A	1	7	65	0	35	No remarks	No remarks
1998-07-20	Dry7	B	0	4	111	0	28	No remarks	No remarks
1998-07-20	Dry7	C	0	2	66	0	31	No remarks	No remarks
1998-07-20	Dry7	D	0	9	80	0	35	No remarks	No remarks
1998-07-20	Dry8	A	0	0	50	0	7	No remarks	No remarks
1998-07-20	Dry8	B	0	0	51	0	27	No remarks	No remarks
1998-07-20	Dry8	C	0	0	13	0	8	No remarks	No remarks
1998-07-20	Dry8	D	1	15	46	0	32	No remarks	No remarks
1998-07-22	Dry1	A	0	0	32	0	0	No remarks	No remarks
1998-07-22	Dry1	B	0	0	50	0	0	No remarks	No remarks
1998-07-22	Dry1	C	0	0	50	0	0	No remarks	No remarks
1998-07-22	Dry1	D	0	0	50	0	0	No remarks	No remarks
1998-07-22	Dry2	A	0	0	0	0	0	No remarks	No remarks
1998-07-22	Dry2	B	0	0	0	0	0	No remarks	No remarks
1998-07-22	Dry2	C	0	0	0	0	0	No remarks	No remarks
1998-07-22	Dry2	D	0	0	0	0	0	No remarks	No remarks
1998-07-22	Dry3	A	0	3	47	0	0	No remarks	No remarks
1998-07-22	Dry3	B	0	0	50	0	0	No remarks	No remarks
1998-07-22	Dry3	C	0	1	49	0	0	No remarks	No remarks
1998-07-22	Dry3	D	0	0	50	0	0	No remarks	No remarks
1998-07-22	Dry4	A	0	18	0	0	0	No remarks	No remarks
1998-07-22	Dry4	B	0	14	0	0	0	No remarks	No remarks
1998-07-22	Dry4	C	1	9	0	0	1	No remarks	No remarks
1998-07-22	Dry4	D	0	25	0	0	0	No remarks	No remarks
1998-07-22	Dry5	A	0	0	44	0	0	No remarks	No remarks
1998-07-22	Dry5	B	0	0	50	0	0	No remarks	No remarks
1998-07-22	Dry5	C	0	0	22	0	0	No remarks	No remarks
1998-07-22	Dry5	D	0	0	50	0	0	No remarks	No remarks
1998-07-22	Dry6	A	0	0	0	0	0	No remarks	No remarks
1998-07-22	Dry6	B	0	0	0	0	0	No remarks	No remarks
1998-07-22	Dry6	C	0	0	0	0	0	No remarks	No remarks
1998-07-22	Dry6	D	0	0	0	0	0	No remarks	No remarks
1998-07-29	Dry2	A	10	0	0	0	0	No remarks	No remarks
1998-07-29	Dry2	B	0	0	0	0	0	No remarks	No remarks
1998-07-29	Dry2	C	0	0	0	0	0	No remarks	No remarks
1998-07-29	Dry2	D	0	0	0	0	0	No remarks	No remarks
1998-07-29	Dry3	A	0	0	50	0	0	No remarks	No remarks
1998-07-29	Dry3	B	0	0	50	0	0	No remarks	No remarks
1998-07-29	Dry3	C	0	0	50	0	0	No remarks	No remarks
1998-07-29	Dry3	D	0	0	50	0	0	No remarks	No remarks
1998-07-29	Dry4	A	0	18	0	0	0	No remarks	No remarks
1998-07-29	Dry4	B	0	14	0	0	0	No remarks	No remarks
1998-07-29	Dry4	C	0	10	0	0	0	No remarks	No remarks
1998-07-29	Dry4	D	0	25	0	0	0	No remarks	No remarks
1998-07-29	Dry6	A	0	0	0	0	0	No remarks	No remarks
1998-07-29	Dry6	B	0	0	0	0	0	No remarks	No remarks
1998-07-29	Dry6	C	0	0	0	0	0	No remarks	No remarks
1998-07-29	Dry6	D	0	0	0	0	0	No remarks	No remarks
1998-07-31	Dry7	A	0	0	50	0	0	No remarks	No remarks
1998-07-31	Dry7	B	0	0	50	0	0	No remarks	No remarks
1998-07-31	Dry7	C	0	0	50	0	0	No remarks	No remarks
1998-07-31	Dry7	D	0	0	50	0	0	No remarks	No remarks
1998-07-31	Dry8	A	0	0	50	0	0	No remarks	No remarks
1998-07-31	Dry8	B	0	0	50	0	0	No remarks	No remarks
1998-07-31	Dry8	C	0	0	13	0	0	No remarks	No remarks
1998-07-31	Dry8	D	0	0	50	0	0	No remarks	No remarks
1998-08-05	Dry2	A	17	11	0	0	0	No remarks	No remarks
1998-08-05	Dry2	B	3	0	0	0	0	No remarks	No remarks
1998-08-05	Dry2	C	4	0	0	0	0	No remarks	No remarks
1998-08-05	Dry2	D	4	0	0	0	0	No remarks	No remarks
1998-08-05	Dry6	A	1	0	0	0	0	No remarks	No remarks
1998-08-05	Dry6	B	1	0	0	0	0	No remarks	No remarks
1998-08-05	Dry6	C	0	0	0	0	0	No remarks	No remarks
1998-08-05	Dry6	D	1	2	0	0	0	No remarks	No remarks
1998-08-19	Dry2	A	0	2	18	0	0	No remarks	No remarks
1998-08-19	Dry2	B	0	0	2	0	0	No remarks	No remarks
1998-08-19	Dry2	C	1	7	2	0	0	No remarks	No remarks
1998-08-19	Dry2	D	0	3	2	0	0	No remarks	No remarks
1998-08-19	Dry6	A	-9999	-9999	-9999	-9999	-9999	Data missing	No remarks
1998-08-19	Dry6	B	-9999	-9999	-9999	-9999	-9999	Data missing	No remarks
1998-08-19	Dry6	C	-9999	-9999	-9999	-9999	-9999	Data missing	No remarks
1998-08-19	Dry6	D	-9999	-9999	-9999	-9999	-9999	Data missing	No remarks
1998-08-26	Dry2	A	0	0	20	0	0	No remarks	No remarks
1998-08-26	Dry2	B	0	0	2	0	0	No remarks	No remarks
1998-08-26	Dry2	C	0	0	10	0	0	No remarks	No remarks
1998-08-26	Dry2	D	0	0	5	0	0	No remarks	No remarks
1998-08-26	Dry6	A	-9999	-9999	-9999	-9999	-9999	Data missing	No remarks
1998-08-26	Dry6	B	-9999	-9999	-9999	-9999	-9999	Data missing	No remarks
1998-08-26	Dry6	C	-9999	-9999	-9999	-9999	-9999	Data missing	No remarks
1998-08-26	Dry6	D	-9999	-9999	-9999	-9999	-9999	Data missing	No remarks
1999-06-01	Dry1	A	0	0	0	0	0	Edge of snow 0.5 m west of plot	No remarks
1999-06-01	Dry1	B	0	0	0	0	0	Edge of snow 0.5 m west of plot	No remarks
1999-06-01	Dry1	C	0	0	0	0	0	Edge of snow 0.5 m west of plot	No remarks
1999-06-01	Dry1	D	0	0	0	0	0	Edge of snow 0.5 m west of plot	No remarks
1999-06-03	Dry1	A	0	0	0	0	0	Edge of snow through the plot	No remarks
1999-06-03	Dry1	B	0	0	0	0	0	Edge of snow through the plot	No remarks
1999-06-03	Dry1	C	0	0	0	0	0	Edge of snow through the plot	No remarks
1999-06-03	Dry1	D	0	0	0	0	0	Edge of snow through the plot	No remarks
1999-06-09	Dry1	A	0	0	0	0	0	Edge of snow 1 m east of plot	No remarks
1999-06-09	Dry1	B	0	0	0	0	0	Edge of snow 1 m east of plot	No remarks
1999-06-09	Dry1	C	0	0	0	0	0	Edge of snow 1 m east of plot	No remarks
1999-06-09	Dry1	D	0	0	0	0	0	Edge of snow 1 m east of plot	No remarks
1999-06-10	Dry1	A	0	0	0	0	0	Dataloggersensor already covered	No remarks
1999-06-10	Dry1	B	0	0	0	0	0	Dataloggersensor already covered	No remarks
1999-06-10	Dry1	C	0	0	0	0	0	Dataloggersensor already covered	No remarks
1999-06-10	Dry1	D	0	0	0	0	0	Dataloggersensor already covered	No remarks
1999-06-17	Dry1	A	0	0	0	0	0	No remarks	No remarks
1999-06-17	Dry1	B	0	0	0	0	0	No remarks	No remarks
1999-06-17	Dry1	C	0	0	0	0	0	No remarks	No remarks
1999-06-17	Dry1	D	0	0	0	0	0	No remarks	No remarks
1999-06-17	Dry5	A	0	0	0	0	0	Dataloggersensor already covered	No remarks
1999-06-17	Dry5	B	0	0	0	0	0	Dataloggersensor already covered	No remarks
1999-06-17	Dry5	C	0	0	0	0	0	Dataloggersensor already covered	No remarks
1999-06-17	Dry5	D	0	0	0	0	0	Dataloggersensor already covered	No remarks
1999-06-24	Dry1	A	50	0	0	0	0	No remarks	No remarks
1999-06-24	Dry1	B	18	0	0	0	0	No remarks	No remarks
1999-06-24	Dry1	C	32	0	0	0	0	No remarks	No remarks
1999-06-24	Dry1	D	6	0	0	0	0	No remarks	No remarks
1999-06-24	Dry3	A	0	0	0	0	0	Temp. sensor buried 25.6 at 12:20	No remarks
1999-06-24	Dry3	B	0	0	0	0	0	Temp. sensor buried 25.6 at 12:20	No remarks
1999-06-24	Dry3	C	0	0	0	0	0	Temp. sensor buried 25.6 at 12:20	No remarks
1999-06-24	Dry3	D	0	0	0	0	0	Temp. sensor buried 25.6 at 12:20	No remarks
1999-06-24	Dry5	A	0	0	0	0	0	No remarks	No remarks
1999-06-24	Dry5	B	0	0	0	0	0	No remarks	No remarks
1999-06-24	Dry5	C	0	0	0	0	0	No remarks	No remarks
1999-06-24	Dry5	D	0	0	0	0	0	No remarks	No remarks
1999-06-30	Dry7	A	0	0	0	0	0	Snow free short time ago	No remarks
1999-06-30	Dry7	B	0	0	0	0	0	Snow free short time ago	No remarks
1999-06-30	Dry7	C	0	0	0	0	0	Snow free short time ago	No remarks
1999-06-30	Dry7	D	0	0	0	0	0	Snow free short time ago	No remarks
1999-06-30	Dry8	A	0	0	0	0	0	No remarks	No remarks
1999-06-30	Dry8	B	0	0	0	0	0	No remarks	No remarks
1999-06-30	Dry8	C	0	0	0	0	0	No remarks	No remarks
1999-06-30	Dry8	D	0	0	0	0	0	No remarks	No remarks
1999-07-01	Dry1	A	24	26	0	0	0	No remarks	No remarks
1999-07-01	Dry1	B	41	9	0	0	0	No remarks	No remarks
1999-07-01	Dry1	C	43	7	0	0	0	No remarks	No remarks
1999-07-01	Dry1	D	41	9	0	0	0	No remarks	No remarks
1999-07-01	Dry3	A	4	0	0	0	0	No remarks	No remarks
1999-07-01	Dry3	B	2	0	0	0	0	No remarks	No remarks
1999-07-01	Dry3	C	10	0	0	0	0	No remarks	No remarks
1999-07-01	Dry3	D	4	0	0	0	0	No remarks	No remarks
1999-07-01	Dry4	A	2	0	0	0	0	No remarks	No remarks
1999-07-01	Dry4	B	0	0	0	0	0	No remarks	No remarks
1999-07-01	Dry4	C	0	0	0	0	0	No remarks	No remarks
1999-07-01	Dry4	D	0	0	0	0	0	No remarks	No remarks
1999-07-01	Dry5	A	34	0	0	0	0	No remarks	No remarks
1999-07-01	Dry5	B	50	0	0	0	0	No remarks	No remarks
1999-07-01	Dry5	C	50	0	0	0	0	No remarks	No remarks
1999-07-01	Dry5	D	50	0	0	0	0	No remarks	No remarks
1999-07-08	Dry1	A	3	44	18	0	0	No remarks	No remarks
1999-07-08	Dry1	B	2	49	1	0	0	No remarks	No remarks
1999-07-08	Dry1	C	7	47	1	0	0	No remarks	No remarks
1999-07-08	Dry1	D	1	47	2	0	0	No remarks	No remarks
1999-07-08	Dry3	A	50	0	0	0	0	No remarks	No remarks
1999-07-08	Dry3	B	48	2	0	0	0	No remarks	No remarks
1999-07-08	Dry3	C	50	0	0	0	0	No remarks	No remarks
1999-07-08	Dry3	D	35	0	0	0	0	No remarks	No remarks
1999-07-08	Dry4	A	50	0	0	0	0	No remarks	No remarks
1999-07-08	Dry4	B	30	0	0	0	0	No remarks	No remarks
1999-07-08	Dry4	C	24	0	0	0	0	No remarks	No remarks
1999-07-08	Dry4	D	25	0	0	0	0	No remarks	No remarks
1999-07-08	Dry5	A	25	26	0	0	0	No remarks	No remarks
1999-07-08	Dry5	B	12	50	0	0	0	No remarks	No remarks
1999-07-08	Dry5	C	25	27	0	0	0	No remarks	No remarks
1999-07-08	Dry5	D	22	22	0	0	0	No remarks	No remarks
1999-07-10	Dry7	A	-9999	-9999	-9999	-9999	-9999	Only a few buds	No remarks
1999-07-10	Dry7	B	-9999	-9999	-9999	-9999	-9999	A bit more buds	No remarks
1999-07-10	Dry7	C	-9999	-9999	-9999	-9999	-9999	Almost no buds	No remarks
1999-07-10	Dry7	D	-9999	-9999	-9999	-9999	-9999	Only a few buds	No remarks
1999-07-10	Dry8	A	-9999	-9999	-9999	-9999	-9999	Quite a lot of buds	No remarks
1999-07-10	Dry8	B	-9999	-9999	-9999	-9999	-9999	Fewer than in A	No remarks
1999-07-10	Dry8	C	-9999	-9999	-9999	-9999	-9999	Almost no buds	No remarks
1999-07-10	Dry8	D	-9999	-9999	-9999	-9999	-9999	Almost no buds	No remarks
1999-07-15	Dry1	A	0	10	53	0	0	No remarks	No remarks
1999-07-15	Dry1	B	0	11	45	0	0	No remarks	No remarks
1999-07-15	Dry1	C	0	8	47	0	0	No remarks	No remarks
1999-07-15	Dry1	D	2	9	41	0	0	No remarks	No remarks
1999-07-15	Dry3	A	24	35	0	0	0	No remarks	No remarks
1999-07-15	Dry3	B	20	38	0	0	0	No remarks	No remarks
1999-07-15	Dry3	C	16	35	0	0	0	No remarks	No remarks
1999-07-15	Dry3	D	20	36	0	0	0	No remarks	No remarks
1999-07-15	Dry4	A	6	30	0	0	0	No remarks	No remarks
1999-07-15	Dry4	B	25	26	0	0	0	No remarks	No remarks
1999-07-15	Dry4	C	23	31	0	0	0	No remarks	No remarks
1999-07-15	Dry4	D	27	33	0	0	0	No remarks	No remarks
1999-07-15	Dry5	A	10	40	33	0	0	No remarks	No remarks
1999-07-15	Dry5	B	3	40	42	0	0	No remarks	No remarks
1999-07-15	Dry5	C	7	29	17	0	0	No remarks	No remarks
1999-07-15	Dry5	D	1	44	6	0	0	No remarks	No remarks
1999-07-15	Dry6	A	0	0	0	0	0	No remarks	No remarks
1999-07-15	Dry6	B	0	0	0	0	0	No remarks	No remarks
1999-07-15	Dry6	C	0	0	0	0	0	No remarks	No remarks
1999-07-15	Dry6	D	0	0	0	0	0	No remarks	No remarks
1999-07-17	Dry7	A	100	0	0	0	0	No remarks	No remarks
1999-07-17	Dry7	B	132	16	0	0	0	No remarks	No remarks
1999-07-17	Dry7	C	71	10	0	0	0	No remarks	No remarks
1999-07-17	Dry7	D	111	1	0	0	0	No remarks	No remarks
1999-07-17	Dry8	A	139	16	0	0	1	No remarks	No remarks
1999-07-17	Dry8	B	81	2	0	0	0	No remarks	No remarks
1999-07-17	Dry8	C	3	0	0	0	0	No remarks	No remarks
1999-07-17	Dry8	D	7	0	1	0	0	No remarks	No remarks
1999-07-22	Dry1	A	0	0	50	0	0	No remarks	No remarks
1999-07-22	Dry1	B	0	2	48	0	0	No remarks	No remarks
1999-07-22	Dry1	C	0	0	50	0	0	No remarks	No remarks
1999-07-22	Dry1	D	0	2	48	0	0	No remarks	No remarks
1999-07-22	Dry2	A	0	0	0	0	0	No remarks	No remarks
1999-07-22	Dry2	B	0	0	0	0	0	No remarks	No remarks
1999-07-22	Dry2	C	0	0	0	0	0	No remarks	No remarks
1999-07-22	Dry2	D	0	0	0	0	0	No remarks	No remarks
1999-07-22	Dry3	A	5	42	11	0	0	No remarks	No remarks
1999-07-22	Dry3	B	1	29	21	0	0	No remarks	No remarks
1999-07-22	Dry3	C	9	44	17	0	0	No remarks	No remarks
1999-07-22	Dry3	D	6	44	17	0	0	No remarks	No remarks
1999-07-22	Dry4	A	9	45	2	0	0	No remarks	No remarks
1999-07-22	Dry4	B	1	42	7	0	0	No remarks	No remarks
1999-07-22	Dry4	C	4	42	11	0	0	No remarks	No remarks
1999-07-22	Dry4	D	5	39	15	0	0	No remarks	No remarks
1999-07-22	Dry5	A	0	10	45	0	0	No remarks	No remarks
1999-07-22	Dry5	B	0	5	49	0	0	No remarks	No remarks
1999-07-22	Dry5	C	1	7	42	0	0	No remarks	No remarks
1999-07-22	Dry5	D	1	4	48	0	0	No remarks	No remarks
1999-07-22	Dry6	A	0	0	0	0	0	No remarks	No remarks
1999-07-22	Dry6	B	0	0	0	0	0	No remarks	No remarks
1999-07-22	Dry6	C	0	0	0	0	0	No remarks	No remarks
1999-07-22	Dry6	D	0	0	0	0	0	No remarks	No remarks
1999-07-24	Dry7	A	92	31	0	0	0	No remarks	No remarks
1999-07-24	Dry7	B	33	111	0	0	0	No remarks	No remarks
1999-07-24	Dry7	C	18	72	0	0	0	No remarks	No remarks
1999-07-24	Dry7	D	77	59	0	0	0	No remarks	No remarks
1999-07-24	Dry8	A	19	65	0	0	0	No remarks	No remarks
1999-07-24	Dry8	B	33	71	7	0	0	No remarks	No remarks
1999-07-24	Dry8	C	19	0	0	0	0	No remarks	No remarks
1999-07-24	Dry8	D	47	4	0	0	0	No remarks	No remarks
1999-07-29	Dry1	A	0	0	50	0	0	No remarks	No remarks
1999-07-29	Dry1	B	0	0	50	0	0	No remarks	No remarks
1999-07-29	Dry1	C	0	0	50	0	0	No remarks	No remarks
1999-07-29	Dry1	D	0	0	50	0	0	No remarks	No remarks
1999-07-29	Dry2	A	0	0	0	0	0	No remarks	No remarks
1999-07-29	Dry2	B	0	0	0	0	0	No remarks	No remarks
1999-07-29	Dry2	C	0	0	0	0	0	No remarks	No remarks
1999-07-29	Dry2	D	0	0	0	0	0	No remarks	No remarks
1999-07-29	Dry3	A	0	7	50	0	0	No remarks	No remarks
1999-07-29	Dry3	B	0	2	48	0	0	No remarks	No remarks
1999-07-29	Dry3	C	0	1	52	0	0	No remarks	No remarks
1999-07-29	Dry3	D	0	6	46	0	0	No remarks	No remarks
1999-07-29	Dry4	A	0	4	47	0	0	No remarks	No remarks
1999-07-29	Dry4	B	0	2	48	0	0	No remarks	No remarks
1999-07-29	Dry4	C	0	3	47	0	0	No remarks	No remarks
1999-07-29	Dry4	D	0	47	3	0	0	No remarks	No remarks
1999-07-29	Dry5	A	0	0	50	0	0	No remarks	No remarks
1999-07-29	Dry5	B	0	1	52	0	0	No remarks	No remarks
1999-07-29	Dry5	C	0	1	54	0	0	No remarks	No remarks
1999-07-29	Dry5	D	0	1	52	0	0	No remarks	No remarks
1999-07-29	Dry6	A	0	0	0	0	0	No remarks	No remarks
1999-07-29	Dry6	B	0	0	0	0	0	No remarks	No remarks
1999-07-29	Dry6	C	0	0	0	0	0	No remarks	No remarks
1999-07-29	Dry6	D	0	0	0	0	0	No remarks	No remarks
1999-08-05	Dry1	A	0	0	50	0	0	No remarks	No remarks
1999-08-05	Dry1	B	0	0	50	0	0	No remarks	No remarks
1999-08-05	Dry1	C	0	0	50	0	0	No remarks	No remarks
1999-08-05	Dry1	D	0	0	50	0	0	No remarks	No remarks
1999-08-05	Dry2	A	0	0	0	0	0	No remarks	No remarks
1999-08-05	Dry2	B	0	0	0	0	0	No remarks	No remarks
1999-08-05	Dry2	C	0	0	0	0	0	No remarks	No remarks
1999-08-05	Dry2	D	0	0	0	0	0	No remarks	No remarks
1999-08-05	Dry3	A	0	0	50	0	0	No remarks	No remarks
1999-08-05	Dry3	B	0	0	50	0	0	No remarks	No remarks
1999-08-05	Dry3	C	0	0	50	0	0	No remarks	No remarks
1999-08-05	Dry3	D	0	0	50	0	0	No remarks	No remarks
1999-08-05	Dry4	A	0	0	50	0	0	No remarks	No remarks
1999-08-05	Dry4	B	0	1	50	0	0	No remarks	No remarks
1999-08-05	Dry4	C	0	0	50	0	0	No remarks	No remarks
1999-08-05	Dry4	D	0	0	50	0	0	No remarks	No remarks
1999-08-05	Dry5	A	0	0	50	0	0	No remarks	No remarks
1999-08-05	Dry5	B	0	0	50	0	0	No remarks	No remarks
1999-08-05	Dry5	C	0	0	50	0	0	No remarks	No remarks
1999-08-05	Dry5	D	0	0	50	0	0	No remarks	No remarks
1999-08-05	Dry6	A	2	0	0	0	0	No remarks	No remarks
1999-08-05	Dry6	B	3	0	0	0	0	No remarks	No remarks
1999-08-05	Dry6	C	2	0	0	0	0	No remarks	No remarks
1999-08-05	Dry6	D	3	0	0	0	0	No remarks	No remarks
1999-08-12	Dry1	A	0	0	50	0	0	No remarks	No remarks
1999-08-12	Dry1	B	0	0	50	0	0	No remarks	No remarks
1999-08-12	Dry1	C	0	0	50	0	0	No remarks	No remarks
1999-08-12	Dry1	D	0	0	50	0	0	No remarks	No remarks
1999-08-12	Dry2	A	8	0	0	0	0	No remarks	No remarks
1999-08-12	Dry2	B	7	0	0	0	0	No remarks	No remarks
1999-08-12	Dry2	C	2	0	0	0	0	No remarks	No remarks
1999-08-12	Dry2	D	5	3	0	0	0	No remarks	No remarks
1999-08-12	Dry3	A	0	0	50	0	0	No remarks	No remarks
1999-08-12	Dry3	B	0	0	50	0	0	No remarks	No remarks
1999-08-12	Dry3	C	0	0	50	0	0	No remarks	No remarks
1999-08-12	Dry3	D	0	0	50	0	0	No remarks	No remarks
1999-08-12	Dry4	A	0	0	50	0	0	No remarks	No remarks
1999-08-12	Dry4	B	0	0	50	0	0	No remarks	No remarks
1999-08-12	Dry4	C	0	0	50	0	0	No remarks	No remarks
1999-08-12	Dry4	D	0	0	50	0	0	No remarks	No remarks
1999-08-12	Dry5	A	0	0	50	0	0	No remarks	No remarks
1999-08-12	Dry5	B	0	0	50	0	0	No remarks	No remarks
1999-08-12	Dry5	C	0	0	50	0	0	No remarks	No remarks
1999-08-12	Dry5	D	0	0	50	0	0	No remarks	No remarks
1999-08-12	Dry6	A	3	0	0	0	0	No remarks	No remarks
1999-08-12	Dry6	B	8	0	0	0	0	No remarks	No remarks
1999-08-12	Dry6	C	1	1	0	0	0	Very short flowerstem	No remarks
1999-08-12	Dry6	D	8	0	0	0	0	No remarks	No remarks
1999-08-19	Dry1	A	0	0	50	0	0	No remarks	No remarks
1999-08-19	Dry1	B	0	0	50	0	0	No remarks	No remarks
1999-08-19	Dry1	C	0	0	50	0	0	No remarks	No remarks
1999-08-19	Dry1	D	0	0	50	0	0	No remarks	No remarks
1999-08-19	Dry2	A	5	0	0	0	0	No remarks	No remarks
1999-08-19	Dry2	B	6	0	0	0	0	No remarks	No remarks
1999-08-19	Dry2	C	1	0	0	0	0	No remarks	No remarks
1999-08-19	Dry2	D	0	0	0	0	0	No remarks	No remarks
1999-08-19	Dry3	A	0	0	50	0	0	No remarks	No remarks
1999-08-19	Dry3	B	0	0	50	0	0	No remarks	No remarks
1999-08-19	Dry3	C	0	0	50	0	0	No remarks	No remarks
1999-08-19	Dry3	D	0	0	50	0	0	No remarks	No remarks
1999-08-19	Dry4	A	0	0	50	0	0	No remarks	No remarks
1999-08-19	Dry4	B	0	0	50	0	0	No remarks	No remarks
1999-08-19	Dry4	C	0	0	50	0	0	No remarks	No remarks
1999-08-19	Dry4	D	0	0	50	0	0	No remarks	No remarks
1999-08-19	Dry5	A	0	0	50	0	0	No remarks	No remarks
1999-08-19	Dry5	B	0	0	50	0	0	No remarks	No remarks
1999-08-19	Dry5	C	0	0	50	0	0	No remarks	No remarks
1999-08-19	Dry5	D	0	0	50	0	0	No remarks	No remarks
1999-08-19	Dry6	A	2	1	0	0	0	No remarks	No remarks
1999-08-19	Dry6	B	4	5	0	0	0	No remarks	No remarks
1999-08-19	Dry6	C	0	0	0	0	0	No remarks	No remarks
1999-08-19	Dry6	D	4	3	0	0	0	No remarks	No remarks
1999-08-21	Dry7	A	0	0	50	0	21	No remarks	No remarks
1999-08-21	Dry7	B	0	0	116	0	35	No remarks	No remarks
1999-08-21	Dry7	C	0	0	88	0	46	No remarks	No remarks
1999-08-21	Dry7	D	0	0	130	0	0	No remarks	No remarks
1999-08-21	Dry8	A	0	0	28	0	0	No remarks	No remarks
1999-08-21	Dry8	B	0	0	50	0	0	No remarks	No remarks
1999-08-21	Dry8	C	0	0	50	0	15	No remarks	No remarks
1999-08-21	Dry8	D	0	2	43	0	30	No remarks	No remarks
1999-08-26	Dry1	A	0	0	50	0	0	No remarks	No remarks
1999-08-26	Dry1	B	0	0	50	0	0	No remarks	No remarks
1999-08-26	Dry1	C	0	0	50	0	0	No remarks	No remarks
1999-08-26	Dry1	D	0	0	50	0	0	No remarks	No remarks
1999-08-26	Dry2	A	18	0	0	0	0	No remarks	No remarks
1999-08-26	Dry2	B	13	0	0	0	0	No remarks	No remarks
1999-08-26	Dry2	C	5	0	1	0	0	No remarks	No remarks
1999-08-26	Dry2	D	8	0	4	0	0	No remarks	No remarks
1999-08-26	Dry3	A	0	0	50	0	0	No remarks	No remarks
1999-08-26	Dry3	B	0	0	50	0	0	No remarks	No remarks
1999-08-26	Dry3	C	0	0	50	0	0	No remarks	No remarks
1999-08-26	Dry3	D	0	0	50	0	0	No remarks	No remarks
1999-08-26	Dry4	A	0	0	50	0	0	No remarks	No remarks
1999-08-26	Dry4	B	0	0	50	0	0	No remarks	No remarks
1999-08-26	Dry4	C	0	0	50	0	0	No remarks	No remarks
1999-08-26	Dry4	D	0	0	50	0	0	No remarks	No remarks
1999-08-26	Dry5	A	0	0	50	0	0	No remarks	No remarks
1999-08-26	Dry5	B	0	0	50	0	0	No remarks	No remarks
1999-08-26	Dry5	C	0	0	50	0	0	No remarks	No remarks
1999-08-26	Dry5	D	0	0	50	0	0	No remarks	No remarks
1999-08-28	Dry7	A	0	0	50	0	0	No remarks	No remarks
1999-08-28	Dry7	B	0	0	50	0	0	No remarks	No remarks
1999-08-28	Dry7	C	0	0	50	0	0	No remarks	No remarks
1999-08-28	Dry7	D	0	0	50	0	0	No remarks	No remarks
1999-08-28	Dry8	A	0	0	26	0	0	No remarks	No remarks
1999-08-28	Dry8	B	0	0	50	0	0	No remarks	No remarks
1999-08-28	Dry8	C	0	0	50	0	0	No remarks	No remarks
1999-08-28	Dry8	D	0	0	50	0	0	No remarks	No remarks
2000-06-04	Dry1	A	0	0	0	0	0	Edge of snow 75 m to the east	No remarks
2000-06-04	Dry1	B	0	0	0	0	0	Edge of snow 75 m to the east	No remarks
2000-06-04	Dry1	C	0	0	0	0	0	Edge of snow 75 m to the east	No remarks
2000-06-04	Dry1	D	0	0	0	0	0	Edge of snow 75 m to the east	No remarks
2000-06-04	Dry3	A	0	0	0	0	0	Thin layer of new drift snow	No remarks
2000-06-04	Dry3	B	0	0	0	0	0	Thin layer of new drift snow	No remarks
2000-06-04	Dry3	C	0	0	0	0	0	Thin layer of new drift snow	No remarks
2000-06-04	Dry3	D	0	0	0	0	0	Thin layer of new drift snow	No remarks
2000-06-04	Dry4	A	0	0	0	0	0	Thin layer of new drift snow in A and B	No remarks
2000-06-04	Dry4	B	0	0	0	0	0	Thin layer of new drift snow in A and B	No remarks
2000-06-04	Dry4	C	0	0	0	0	0	Thin layer of new drift snow in A and B	No remarks
2000-06-04	Dry4	D	0	0	0	0	0	Thin layer of new drift snow in A and B	No remarks
2000-06-04	Dry5	A	0	0	0	0	0	No remarks	No remarks
2000-06-04	Dry5	B	0	0	0	0	0	No remarks	No remarks
2000-06-04	Dry5	C	0	0	0	0	0	No remarks	No remarks
2000-06-04	Dry5	D	0	0	0	0	0	No remarks	No remarks
2000-06-10	Dry1	A	0	0	0	0	0	No remarks	No remarks
2000-06-10	Dry1	B	0	0	0	0	0	No remarks	No remarks
2000-06-10	Dry1	C	0	0	0	0	0	No remarks	No remarks
2000-06-10	Dry1	D	0	0	0	0	0	No remarks	No remarks
2000-06-10	Dry3	A	0	0	0	0	0	No remarks	No remarks
2000-06-10	Dry3	B	0	0	0	0	0	No remarks	No remarks
2000-06-10	Dry3	C	0	0	0	0	0	No remarks	No remarks
2000-06-10	Dry3	D	0	0	0	0	0	No remarks	No remarks
2000-06-10	Dry4	A	0	0	0	0	0	No remarks	No remarks
2000-06-10	Dry4	B	0	0	0	0	0	No remarks	No remarks
2000-06-10	Dry4	C	0	0	0	0	0	No remarks	No remarks
