Date	Plot	Section	Buds	Flowers	Senescent	Open	Field_remarks	General_remarks
1999-07-08	Sax3	C	0	0	42	0	No remarks	No remarks
1999-07-08	Sax3	D	0	0	50	0	No remarks	No remarks
1999-07-15	Sax1	A	0	0	50	0	No remarks	No remarks
1999-07-15	Sax1	B	0	0	50	0	No remarks	No remarks
1999-07-15	Sax1	C	0	0	50	0	No remarks	No remarks
1999-07-15	Sax1	D	0	0	50	0	No remarks	No remarks
1999-07-15	Sax2	A	0	0	5	0	No remarks	No remarks
1999-07-15	Sax2	B	0	0	13	0	No remarks	No remarks
1999-07-15	Sax2	C	0	0	18	0	No remarks	No remarks
1999-07-15	Sax2	D	0	0	50	0	No remarks	No remarks
1999-07-15	Sax3	A	0	0	50	0	No remarks	No remarks
1999-07-15	Sax3	B	0	0	50	0	No remarks	No remarks
1999-07-15	Sax3	C	0	0	50	0	No remarks	No remarks
1999-07-15	Sax3	D	0	0	50	0	No remarks	No remarks
1999-07-22	Sax1	A	0	0	50	0	No remarks	No remarks
1999-07-22	Sax1	B	0	0	50	0	No remarks	No remarks
1999-07-22	Sax1	C	0	0	50	0	No remarks	No remarks
1999-07-22	Sax1	D	0	0	51	0	No remarks	No remarks
1999-07-22	Sax2	A	0	0	7	0	No remarks	No remarks
1999-07-22	Sax2	B	0	0	14	0	No remarks	No remarks
1999-07-22	Sax2	C	0	0	21	0	No remarks	No remarks
1999-07-22	Sax2	D	0	0	50	0	No remarks	No remarks
1999-07-22	Sax3	A	0	0	50	0	No remarks	No remarks
1999-07-22	Sax3	B	0	0	50	0	No remarks	No remarks
1999-07-22	Sax3	C	0	0	50	0	No remarks	No remarks
1999-07-22	Sax3	D	0	0	50	0	No remarks	No remarks
1999-07-29	Sax1	A	0	0	54	0	No remarks	No remarks
1999-07-29	Sax1	B	0	0	50	0	No remarks	No remarks
1999-07-29	Sax1	C	0	0	50	0	No remarks	No remarks
1999-07-29	Sax1	D	0	0	50	0	No remarks	No remarks
1999-07-29	Sax2	A	0	0	3	0	No remarks	No remarks
1999-07-29	Sax2	B	0	0	10	0	No remarks	No remarks
1999-07-29	Sax2	C	0	0	17	0	No remarks	No remarks
1999-07-29	Sax2	D	0	0	50	0	No remarks	No remarks
1999-07-29	Sax3	A	0	0	50	0	No remarks	No remarks
1999-07-29	Sax3	B	0	0	80	0	No remarks	No remarks
1999-07-29	Sax3	C	0	0	74	0	No remarks	No remarks
1999-07-29	Sax3	D	0	0	79	0	No remarks	No remarks
1999-08-05	Sax1	A	0	0	50	17	No remarks	No remarks
1999-08-05	Sax1	B	0	0	58	21	No remarks	No remarks
1999-08-05	Sax1	C	0	0	68	17	No remarks	No remarks
1999-08-05	Sax1	D	0	0	46	11	No remarks	No remarks
1999-08-05	Sax2	A	0	0	6	0	No remarks	No remarks
1999-08-05	Sax2	B	0	0	14	0	No remarks	No remarks
1999-08-05	Sax2	C	0	0	17	0	One tussock apparently grazed	No remarks
1999-08-05	Sax2	D	0	0	60	2	No remarks	No remarks
1999-08-05	Sax3	A	0	0	54	0	No remarks	No remarks
1999-08-05	Sax3	B	0	0	50	0	No remarks	No remarks
1999-08-05	Sax3	C	0	0	50	0	No remarks	No remarks
1999-08-05	Sax3	D	0	0	50	0	No remarks	No remarks
1999-08-12	Sax1	A	0	0	62	46	No remarks	No remarks
1999-08-12	Sax1	B	0	0	75	63	No remarks	No remarks
1999-08-12	Sax1	C	0	0	75	32	No remarks	No remarks
1999-08-12	Sax1	D	0	0	47	38	No remarks	No remarks
1999-08-12	Sax2	A	0	0	3	0	No remarks	No remarks
1999-08-12	Sax2	B	0	0	12	0	No remarks	No remarks
1999-08-12	Sax2	C	0	0	17	5	No remarks	No remarks
1999-08-12	Sax2	D	0	0	58	14	No remarks	No remarks
1999-08-12	Sax3	A	0	0	61	32	No remarks	No remarks
1999-08-12	Sax3	B	0	0	55	7	No remarks	No remarks
1999-08-12	Sax3	C	0	0	80	5	Half the fruit in 1 flower seemed eaten	No remarks
1999-08-12	Sax3	D	0	0	75	8	No remarks	No remarks
1999-08-19	Sax1	A	0	0	0	48	No remarks	No remarks
1999-08-19	Sax1	B	0	0	0	72	No remarks	No remarks
1999-08-19	Sax1	C	0	0	0	77	No remarks	No remarks
1999-08-19	Sax1	D	0	0	0	33	No remarks	No remarks
1999-08-19	Sax2	A	0	0	0	2	No remarks	No remarks
1999-08-19	Sax2	B	0	0	0	2	No remarks	No remarks
1999-08-19	Sax2	C	0	0	0	12	No remarks	No remarks
1999-08-19	Sax2	D	0	0	11	41	No remarks	No remarks
1999-08-19	Sax3	A	0	0	18	71	No remarks	No remarks
1999-08-19	Sax3	B	0	0	31	43	No remarks	No remarks
1999-08-19	Sax3	C	0	0	10	19	No remarks	No remarks
1999-08-19	Sax3	D	0	0	6	60	No remarks	No remarks
1999-08-26	Sax1	A	1	2	1	46	No remarks	No remarks
1999-08-26	Sax1	B	3	4	0	75	No remarks	No remarks
1999-08-26	Sax1	C	0	0	0	63	No remarks	No remarks
1999-08-26	Sax1	D	0	0	0	42	No remarks	No remarks
1999-08-26	Sax2	A	0	0	0	7	No remarks	No remarks
1999-08-26	Sax2	B	0	0	0	12	No remarks	No remarks
1999-08-26	Sax2	C	0	0	0	15	No remarks	No remarks
1999-08-26	Sax2	D	0	0	1	58	No remarks	No remarks
2000-06-03	Sax1	A	47	3	0	0	No remarks	No remarks
2000-06-03	Sax1	B	50	0	0	0	No remarks	No remarks
2000-06-03	Sax1	C	49	1	0	0	No remarks	No remarks
2000-06-03	Sax1	D	49	1	0	0	No remarks	No remarks
2000-06-03	Sax2	A	0	0	0	0	No remarks	No remarks
2000-06-03	Sax2	B	3	0	0	0	No remarks	No remarks
2000-06-03	Sax2	C	33	0	0	0	No remarks	No remarks
2000-06-03	Sax2	D	50	0	0	0	No remarks	No remarks
2000-06-03	Sax3	A	50	0	0	0	No remarks	No remarks
2000-06-03	Sax3	B	50	0	0	0	No remarks	No remarks
2000-06-03	Sax3	C	30	0	0	0	No remarks	No remarks
2000-06-03	Sax3	D	38	0	0	0	No remarks	No remarks
2000-06-10	Sax1	A	1	49	0	0	No remarks	No remarks
2000-06-10	Sax1	B	0	50	0	0	No remarks	No remarks
2000-06-10	Sax1	C	0	50	0	0	No remarks	No remarks
2000-06-10	Sax1	D	1	49	0	0	No remarks	No remarks
2000-06-10	Sax2	A	13	26	0	0	No remarks	No remarks
2000-06-10	Sax2	B	14	39	0	0	No remarks	No remarks
2000-06-10	Sax2	C	22	30	0	0	No remarks	No remarks
2000-06-10	Sax2	D	16	34	0	0	No remarks	No remarks
2000-06-10	Sax3	A	2	48	0	0	No remarks	No remarks
2000-06-10	Sax3	B	15	48	0	0	No remarks	No remarks
2000-06-10	Sax3	C	8	44	0	0	No remarks	No remarks
2000-06-10	Sax3	D	2	30	0	0	No remarks	No remarks
2000-06-17	Sax1	A	0	41	7	0	No remarks	No remarks
2000-06-17	Sax1	B	0	33	114	0	No remarks	No remarks
2000-06-17	Sax1	C	0	27	51	0	No remarks	No remarks
2000-06-17	Sax1	D	0	27	79	0	No remarks	No remarks
2000-06-17	Sax2	A	0	12	41	0	No remarks	No remarks
2000-06-17	Sax2	B	1	37	3	0	No remarks	No remarks
2000-06-17	Sax2	C	0	42	22	0	No remarks	No remarks
2000-06-17	Sax2	D	0	74	35	0	No remarks	No remarks
2000-06-17	Sax3	A	0	22	47	0	No remarks	No remarks
2000-06-17	Sax3	B	0	48	8	0	No remarks	No remarks
2000-06-17	Sax3	C	0	46	15	0	No remarks	No remarks
2000-06-17	Sax3	D	0	17	49	0	No remarks	No remarks
2000-06-24	Sax1	A	0	0	23	0	No remarks	No remarks
2000-06-24	Sax1	B	0	0	64	0	No remarks	No remarks
2000-06-24	Sax1	C	0	1	56	0	No remarks	No remarks
2000-06-24	Sax1	D	0	3	80	0	No remarks	No remarks
2000-06-24	Sax2	A	0	3	21	0	No remarks	No remarks
2000-06-24	Sax2	B	0	9	27	0	No remarks	No remarks
2000-06-24	Sax2	C	0	11	45	0	No remarks	No remarks
2000-06-24	Sax2	D	0	11	27	0	No remarks	No remarks
2000-06-24	Sax3	A	0	1	17	0	No remarks	No remarks
2000-06-24	Sax3	B	0	8	27	0	No remarks	No remarks
2000-06-24	Sax3	C	0	20	22	0	No remarks	No remarks
2000-06-24	Sax3	D	0	3	30	0	No remarks	No remarks
2000-07-01	Sax1	A	0	0	0	0	No remarks	No remarks
2000-07-01	Sax1	B	0	0	50	0	No remarks	No remarks
2000-07-01	Sax1	C	0	0	45	0	No remarks	No remarks
2000-07-01	Sax1	D	0	0	50	0	No remarks	No remarks
2000-07-01	Sax2	A	0	0	12	0	No remarks	No remarks
2000-07-01	Sax2	B	0	0	18	0	No remarks	No remarks
2000-07-01	Sax2	C	0	0	25	0	No remarks	No remarks
2000-07-01	Sax2	D	0	0	32	0	No remarks	No remarks
2000-07-01	Sax3	A	0	0	0	0	No remarks	No remarks
2000-07-01	Sax3	B	0	1	10	0	No remarks	No remarks
2000-07-01	Sax3	C	0	0	0	0	No remarks	No remarks
2000-07-01	Sax3	D	0	0	0	0	No remarks	No remarks
2000-07-08	Sax1	A	0	0	40	0	No remarks	No remarks
2000-07-08	Sax1	B	0	0	50	0	No remarks	No remarks
2000-07-08	Sax1	C	0	0	50	0	No remarks	No remarks
2000-07-08	Sax1	D	0	0	50	0	No remarks	No remarks
2000-07-08	Sax2	A	0	0	35	0	No remarks	No remarks
2000-07-08	Sax2	B	0	0	39	0	No remarks	No remarks
2000-07-08	Sax2	C	0	0	50	0	No remarks	No remarks
2000-07-08	Sax2	D	0	0	50	0	No remarks	No remarks
2000-07-08	Sax3	A	0	0	50	0	No remarks	No remarks
2000-07-08	Sax3	B	0	0	47	0	No remarks	No remarks
2000-07-08	Sax3	C	0	1	49	0	No remarks	No remarks
2000-07-08	Sax3	D	0	0	50	0	No remarks	No remarks
2000-07-14	Sax1	A	0	0	36	0	No remarks	No remarks
2000-07-14	Sax1	B	0	0	50	0	No remarks	No remarks
2000-07-14	Sax1	C	0	0	50	0	No remarks	No remarks
2000-07-14	Sax1	D	0	0	50	0	No remarks	No remarks
2000-07-14	Sax2	A	0	0	28	0	No remarks	No remarks
2000-07-14	Sax2	B	0	0	20	0	No remarks	No remarks
2000-07-14	Sax2	C	0	0	50	0	No remarks	No remarks
2000-07-14	Sax2	D	0	0	50	0	No remarks	No remarks
2000-07-14	Sax3	A	0	0	50	0	No remarks	No remarks
2000-07-14	Sax3	B	0	0	50	0	No remarks	No remarks
2000-07-14	Sax3	C	0	0	50	0	No remarks	No remarks
2000-07-14	Sax3	D	0	0	50	0	No remarks	No remarks
2000-07-22	Sax1	A	0	0	43	0	No remarks	No remarks
2000-07-22	Sax1	B	0	0	50	0	No remarks	No remarks
2000-07-22	Sax1	C	0	0	50	0	No remarks	No remarks
2000-07-22	Sax1	D	0	0	50	0	No remarks	No remarks
2000-07-22	Sax2	A	0	0	40	0	No remarks	No remarks
2000-07-22	Sax2	B	0	0	31	0	No remarks	No remarks
2000-07-22	Sax2	C	0	0	50	0	No remarks	No remarks
2000-07-22	Sax2	D	0	0	50	0	No remarks	No remarks
2000-07-22	Sax3	A	0	0	50	0	No remarks	No remarks
2000-07-22	Sax3	B	0	0	50	0	No remarks	No remarks
2000-07-22	Sax3	C	0	0	50	0	No remarks	No remarks
2000-07-22	Sax3	D	0	0	50	0	No remarks	No remarks
2000-07-29	Sax1	A	0	0	27	0	No remarks	No remarks
2000-07-29	Sax1	B	0	0	50	0	No remarks	No remarks
2000-07-29	Sax1	C	0	0	50	0	No remarks	No remarks
2000-07-29	Sax1	D	0	0	50	0	No remarks	No remarks
2000-07-29	Sax2	A	0	0	31	0	No remarks	No remarks
2000-07-29	Sax2	B	0	0	50	0	No remarks	No remarks
2000-07-29	Sax2	C	0	0	50	0	No remarks	No remarks
2000-07-29	Sax2	D	0	0	50	0	No remarks	No remarks
2000-07-29	Sax3	A	0	0	48	2	No remarks	No remarks
2000-07-29	Sax3	B	0	1	49	0	No remarks	No remarks
2000-07-29	Sax3	C	0	0	50	0	No remarks	No remarks
2000-07-29	Sax3	D	0	0	50	0	No remarks	No remarks
2000-08-05	Sax1	A	0	0	26	0	No remarks	No remarks
2000-08-05	Sax1	B	3	0	36	10	No remarks	No remarks
2000-08-05	Sax1	C	0	0	43	7	No remarks	No remarks
2000-08-05	Sax1	D	0	0	47	3	No remarks	No remarks
2000-08-05	Sax2	A	0	0	32	0	No remarks	No remarks
2000-08-05	Sax2	B	0	0	50	0	No remarks	No remarks
2000-08-05	Sax2	C	0	0	50	0	No remarks	No remarks
2000-08-05	Sax2	D	0	0	50	0	No remarks	No remarks
2000-08-05	Sax3	A	0	0	27	23	No remarks	No remarks
2000-08-05	Sax3	B	0	0	37	13	No remarks	No remarks
2000-08-05	Sax3	C	0	0	26	24	No remarks	No remarks
2000-08-05	Sax3	D	0	0	43	7	No remarks	No remarks
2000-08-12	Sax1	A	0	0	17	6	No remarks	No remarks
2000-08-12	Sax1	B	0	12	0	38	No remarks	No remarks
2000-08-12	Sax1	C	2	3	3	42	No remarks	No remarks
2000-08-12	Sax1	D	0	0	0	50	No remarks	No remarks
2000-08-12	Sax2	A	0	0	36	1	No remarks	No remarks
2000-08-12	Sax2	B	0	2	40	3	No remarks	No remarks
2000-08-12	Sax2	C	0	0	29	21	No remarks	No remarks
2000-08-12	Sax2	D	0	0	42	8	No remarks	No remarks
2000-08-12	Sax3	A	0	0	3	47	No remarks	No remarks
2000-08-12	Sax3	B	0	2	3	46	No remarks	No remarks
2000-08-12	Sax3	C	0	1	10	39	No remarks	No remarks
2000-08-12	Sax3	D	0	0	2	48	No remarks	No remarks
2000-08-19	Sax1	A	0	2	0	25	No remarks	No remarks
2000-08-19	Sax1	B	0	18	0	32	No remarks	No remarks
2000-08-19	Sax1	C	0	3	0	47	No remarks	No remarks
2000-08-19	Sax1	D	0	1	0	49	No remarks	No remarks
2000-08-19	Sax2	A	0	0	0	40	No remarks	No remarks
2000-08-19	Sax2	B	0	2	1	42	No remarks	No remarks
2000-08-19	Sax2	C	0	0	0	50	No remarks	No remarks
2000-08-19	Sax2	D	0	0	8	42	No remarks	No remarks
2000-08-19	Sax3	A	0	0	0	50	No remarks	No remarks
2000-08-19	Sax3	B	2	5	0	43	No remarks	No remarks
2000-08-19	Sax3	C	0	1	0	49	No remarks	No remarks
2000-08-19	Sax3	D	0	0	0	50	No remarks	No remarks
2000-08-26	Sax1	A	0	0	0	23	No remarks	No remarks
2000-08-26	Sax1	B	0	12	0	38	No remarks	No remarks
2000-08-26	Sax1	C	2	0	0	48	No remarks	No remarks
2000-08-26	Sax1	D	0	0	0	50	No remarks	No remarks
2000-08-26	Sax2	A	4	0	0	36	No remarks	No remarks
2000-08-26	Sax2	B	0	0	0	39	No remarks	No remarks
2000-08-26	Sax2	C	0	0	0	50	No remarks	No remarks
2000-08-26	Sax2	D	0	0	0	50	No remarks	No remarks
2000-08-26	Sax3	A	0	0	0	50	No remarks	No remarks
2000-08-26	Sax3	B	0	0	0	50	No remarks	No remarks
2000-08-26	Sax3	C	1	1	0	48	No remarks	No remarks
2000-08-26	Sax3	D	0	0	0	50	No remarks	No remarks
2001-05-31	Sax1	A	0	0	0	0	Fresh ox dung	No remarks
2001-05-31	Sax1	B	4	0	0	0	No remarks	No remarks
2001-05-31	Sax1	C	0	0	0	0	No remarks	No remarks
2001-05-31	Sax1	D	0	0	0	0	Fresh ox dung	No remarks
2001-05-31	Sax2	A	1	0	0	0	No remarks	No remarks
2001-05-31	Sax2	B	22	0	0	0	No remarks	No remarks
2001-05-31	Sax2	C	0	0	0	0	No remarks	No remarks
2001-05-31	Sax2	D	0	0	0	0	No remarks	No remarks
2001-05-31	Sax3	A	0	0	0	0	No remarks	No remarks
2001-05-31	Sax3	B	0	0	0	0	No remarks	No remarks
2001-05-31	Sax3	C	0	0	0	0	No remarks	No remarks
2001-05-31	Sax3	D	0	0	0	0	No remarks	No remarks
2001-06-03	Sax1	A	44	6	0	0	No remarks	No remarks
2001-06-03	Sax1	B	46	4	0	0	No remarks	No remarks
2001-06-03	Sax1	C	50	0	0	0	No remarks	No remarks
2001-06-03	Sax1	D	49	1	0	0	No remarks	No remarks
2001-06-03	Sax2	A	44	1	0	0	No remarks	No remarks
2001-06-03	Sax2	B	44	1	0	0	No remarks	No remarks
2001-06-03	Sax2	C	50	0	0	0	No remarks	No remarks
2001-06-03	Sax2	D	49	1	0	0	No remarks	No remarks
2001-06-03	Sax3	A	0	0	0	0	No remarks	No remarks
2001-06-03	Sax3	B	0	0	0	0	No remarks	No remarks
2001-06-03	Sax3	C	2	0	0	0	No remarks	No remarks
2001-06-03	Sax3	D	0	0	0	0	No remarks	No remarks
2001-06-11	Sax1	A	6	44	0	0	No remarks	No remarks
2001-06-11	Sax1	B	17	33	0	0	No remarks	No remarks
2001-06-11	Sax1	C	13	37	0	0	No remarks	No remarks
2001-06-11	Sax1	D	6	45	0	0	No remarks	No remarks
2001-06-11	Sax2	A	4	46	0	0	No remarks	No remarks
2001-06-11	Sax2	B	8	42	0	0	No remarks	No remarks
2001-06-11	Sax2	C	10	40	0	0	No remarks	No remarks
2001-06-11	Sax2	D	2	49	0	0	No remarks	No remarks
2001-06-11	Sax3	A	16	46	0	0	No remarks	No remarks
2001-06-11	Sax3	B	25	28	0	0	No remarks	No remarks
2001-06-11	Sax3	C	6	45	0	0	No remarks	No remarks
2001-06-11	Sax3	D	2	48	0	0	No remarks	No remarks
2001-06-18	Sax1	A	6	23	27	0	No remarks	No remarks
2001-06-18	Sax1	B	0	29	21	0	No remarks	No remarks
2001-06-18	Sax1	C	2	45	5	0	No remarks	No remarks
2001-06-18	Sax1	D	5	34	11	0	No remarks	No remarks
2001-06-18	Sax2	A	0	49	1	0	No remarks	No remarks
2001-06-18	Sax2	B	0	50	0	0	No remarks	No remarks
2001-06-18	Sax2	C	0	41	9	0	No remarks	No remarks
2001-06-18	Sax2	D	0	42	8	0	No remarks	No remarks
2001-06-18	Sax3	A	0	49	1	0	No remarks	No remarks
2001-06-18	Sax3	B	6	44	0	0	No remarks	No remarks
2001-06-18	Sax3	C	5	43	2	0	No remarks	No remarks
2001-06-18	Sax3	D	2	47	3	0	No remarks	No remarks
2001-06-24	Sax1	A	0	24	32	0	No remarks	No remarks
2001-06-24	Sax1	B	0	2	48	0	No remarks	No remarks
2001-06-24	Sax1	C	0	3	48	0	No remarks	No remarks
2001-06-24	Sax1	D	0	2	49	0	No remarks	No remarks
2001-06-24	Sax2	A	0	6	44	0	No remarks	No remarks
2001-06-24	Sax2	B	0	3	47	0	No remarks	No remarks
2001-06-24	Sax2	C	0	3	47	0	No remarks	No remarks
2001-06-24	Sax2	D	0	5	45	0	No remarks	No remarks
2001-06-24	Sax3	A	0	8	42	0	No remarks	No remarks
2001-06-24	Sax3	B	0	24	26	0	No remarks	No remarks
2001-06-24	Sax3	C	0	21	29	0	No remarks	No remarks
2001-06-24	Sax3	D	0	3	47	0	No remarks	No remarks
2001-07-01	Sax1	A	0	1	49	0	No remarks	No remarks
2001-07-01	Sax1	B	0	0	50	0	No remarks	No remarks
2001-07-01	Sax1	C	0	0	50	0	No remarks	No remarks
2001-07-01	Sax1	D	0	0	50	0	No remarks	No remarks
2001-07-01	Sax2	A	0	0	50	0	No remarks	No remarks
2001-07-01	Sax2	B	0	0	50	0	No remarks	No remarks
2001-07-01	Sax2	C	0	1	49	0	No remarks	No remarks
2001-07-01	Sax2	D	0	2	48	0	No remarks	No remarks
2001-07-01	Sax3	A	0	0	50	0	No remarks	No remarks
2001-07-01	Sax3	B	0	4	46	0	No remarks	No remarks
2001-07-01	Sax3	C	0	2	50	0	No remarks	No remarks
2001-07-01	Sax3	D	0	1	49	0	No remarks	No remarks
2001-07-08	Sax1	A	0	0	47	0	No remarks	No remarks
2001-07-08	Sax1	B	0	0	44	0	No remarks	No remarks
2001-07-08	Sax1	C	0	0	48	0	No remarks	No remarks
2001-07-08	Sax1	D	0	0	47	0	No remarks	No remarks
2001-07-08	Sax2	A	0	0	45	0	No remarks	No remarks
2001-07-08	Sax2	B	0	1	49	0	No remarks	No remarks
2001-07-08	Sax2	C	0	0	49	0	No remarks	No remarks
2001-07-08	Sax2	D	0	1	48	0	No remarks	No remarks
2001-07-08	Sax3	A	0	0	50	0	No remarks	No remarks
2001-07-08	Sax3	B	0	0	50	0	No remarks	No remarks
2001-07-08	Sax3	C	0	0	50	0	No remarks	No remarks
2001-07-08	Sax3	D	0	0	50	0	No remarks	No remarks
2001-07-15	Sax1	A	0	0	50	0	No remarks	No remarks
2001-07-15	Sax1	B	0	0	50	0	No remarks	No remarks
2001-07-15	Sax1	C	0	0	50	0	No remarks	No remarks
2001-07-15	Sax1	D	0	0	50	0	No remarks	No remarks
2001-07-15	Sax2	A	0	0	50	0	No remarks	No remarks
2001-07-15	Sax2	B	0	0	50	0	No remarks	No remarks
2001-07-15	Sax2	C	0	0	50	0	No remarks	No remarks
2001-07-15	Sax2	D	0	0	50	0	No remarks	No remarks
2001-07-15	Sax3	A	0	0	50	0	No remarks	No remarks
2001-07-15	Sax3	B	0	0	50	0	No remarks	No remarks
2001-07-15	Sax3	C	0	0	50	0	No remarks	No remarks
2001-07-15	Sax3	D	0	0	50	0	No remarks	No remarks
2001-07-22	Sax1	A	0	0	50	0	No remarks	No remarks
2001-07-22	Sax1	B	0	0	50	0	No remarks	No remarks
2001-07-22	Sax1	C	0	0	50	0	No remarks	No remarks
2001-07-22	Sax1	D	0	0	50	0	No remarks	No remarks
2001-07-22	Sax2	A	0	0	50	0	No remarks	No remarks
2001-07-22	Sax2	B	0	0	50	0	No remarks	No remarks
2001-07-22	Sax2	C	0	0	50	0	No remarks	No remarks
2001-07-22	Sax2	D	0	0	50	0	No remarks	No remarks
2001-07-22	Sax3	A	0	0	50	0	No remarks	No remarks
2001-07-22	Sax3	B	0	0	50	0	No remarks	No remarks
2001-07-22	Sax3	C	0	0	50	0	No remarks	No remarks
2001-07-22	Sax3	D	0	0	50	0	No remarks	No remarks
2001-07-29	Sax1	A	0	0	50	0	No remarks	No remarks
2001-07-29	Sax1	B	0	0	50	0	No remarks	No remarks
2001-07-29	Sax1	C	0	0	50	0	No remarks	No remarks
2001-07-29	Sax1	D	0	0	50	0	No remarks	No remarks
2001-07-29	Sax2	A	0	0	50	0	No remarks	No remarks
2001-07-29	Sax2	B	0	0	50	0	No remarks	No remarks
2001-07-29	Sax2	C	0	0	50	0	No remarks	No remarks
2001-07-29	Sax2	D	0	0	50	0	No remarks	No remarks
2001-07-29	Sax3	A	0	0	50	0	No remarks	No remarks
2001-07-29	Sax3	B	0	0	50	0	No remarks	No remarks
2001-07-29	Sax3	C	0	0	50	0	No remarks	No remarks
2001-07-29	Sax3	D	0	0	50	0	No remarks	No remarks
2001-08-05	Sax1	A	0	0	36	14	No remarks	No remarks
2001-08-05	Sax1	B	0	0	28	22	No remarks	No remarks
2001-08-05	Sax1	C	0	0	39	11	No remarks	No remarks
2001-08-05	Sax1	D	0	0	40	10	No remarks	No remarks
2001-08-05	Sax2	A	0	0	44	6	No remarks	No remarks
2001-08-05	Sax2	B	0	0	47	3	No remarks	No remarks
2001-08-05	Sax2	C	0	0	48	2	No remarks	No remarks
2001-08-05	Sax2	D	0	0	46	4	No remarks	No remarks
2001-08-05	Sax3	A	0	0	40	8	No remarks	No remarks
2001-08-05	Sax3	B	0	0	43	7	No remarks	No remarks
2001-08-05	Sax3	C	0	0	36	14	No remarks	No remarks
2001-08-05	Sax3	D	0	0	39	11	No remarks	No remarks
2001-08-12	Sax1	A	0	0	6	44	No remarks	No remarks
2001-08-12	Sax1	B	0	0	1	49	No remarks	No remarks
2001-08-12	Sax1	C	0	1	10	39	No remarks	No remarks
2001-08-12	Sax1	D	0	0	9	41	No remarks	No remarks
2001-08-12	Sax2	A	0	0	21	29	No remarks	No remarks
2001-08-12	Sax2	B	0	0	30	20	No remarks	No remarks
2001-08-12	Sax2	C	0	0	36	14	No remarks	No remarks
2001-08-12	Sax2	D	0	0	39	11	No remarks	No remarks
2001-08-12	Sax3	A	0	0	36	14	No remarks	No remarks
2001-08-12	Sax3	B	0	0	32	16	No remarks	No remarks
2001-08-12	Sax3	C	0	0	28	22	No remarks	No remarks
2001-08-12	Sax3	D	0	0	20	24	No remarks	No remarks
2001-08-19	Sax1	A	0	0	0	50	No remarks	No remarks
2001-08-19	Sax1	B	0	0	0	50	No remarks	No remarks
2001-08-19	Sax1	C	0	0	0	50	No remarks	No remarks
2001-08-19	Sax1	D	0	1	1	48	No remarks	No remarks
2001-08-19	Sax2	A	0	0	5	45	No remarks	No remarks
2001-08-19	Sax2	B	0	0	18	32	No remarks	No remarks
2001-08-19	Sax2	C	0	0	0	50	No remarks	No remarks
2001-08-19	Sax2	D	0	0	6	44	No remarks	No remarks
2001-08-19	Sax3	A	0	0	4	46	No remarks	No remarks
2001-08-19	Sax3	B	0	0	5	45	No remarks	No remarks
2001-08-19	Sax3	C	0	0	0	50	No remarks	No remarks
2001-08-19	Sax3	D	0	0	3	50	No remarks	No remarks
2001-08-26	Sax1	A	4	1	1	42	No remarks	No remarks
2001-08-26	Sax1	B	0	0	0	48	No remarks	No remarks
2001-08-26	Sax1	C	0	0	1	49	No remarks	No remarks
2001-08-26	Sax1	D	0	0	2	48	No remarks	No remarks
2001-08-26	Sax2	A	0	0	0	50	No remarks	No remarks
2001-08-26	Sax2	B	0	0	4	46	No remarks	No remarks
2001-08-26	Sax2	C	0	0	0	50	No remarks	No remarks
2001-08-26	Sax2	D	0	0	0	50	No remarks	No remarks
2001-08-26	Sax3	A	0	0	3	47	No remarks	No remarks
2001-08-26	Sax3	B	0	0	4	46	No remarks	No remarks
2001-08-26	Sax3	C	0	0	1	49	No remarks	No remarks
2001-08-26	Sax3	D	0	0	2	48	No remarks	No remarks
2002-05-31	Sax1	A	35	10	0	0	No remarks	No remarks
2002-05-31	Sax1	B	33	7	0	0	No remarks	No remarks
2002-05-31	Sax1	C	40	14	0	0	No remarks	No remarks
2002-05-31	Sax1	D	14	15	0	0	No remarks	No remarks
2002-05-31	Sax2	A	22	0	0	0	No remarks	No remarks
2002-05-31	Sax2	B	12	0	0	0	No remarks	No remarks
2002-05-31	Sax2	C	22	0	0	0	No remarks	No remarks
2002-05-31	Sax2	D	32	0	0	0	No remarks	No remarks
2002-05-31	Sax3	A	0	0	0	0	No remarks	Snow covered earlier this winter
2002-05-31	Sax3	B	0	0	0	0	No remarks	Snow covered earlier this winter
2002-05-31	Sax3	C	0	0	0	0	No remarks	Snow covered earlier this winter
2002-05-31	Sax3	D	0	0	0	0	No remarks	Snow covered earlier this winter
2002-06-03	Sax1	A	25	38	0	0	No remarks	No remarks
2002-06-03	Sax1	B	34	30	0	0	No remarks	No remarks
2002-06-03	Sax1	C	28	26	0	0	No remarks	No remarks
2002-06-03	Sax1	D	16	34	0	0	No remarks	No remarks
2002-06-03	Sax2	A	33	6	0	0	No remarks	No remarks
2002-06-03	Sax2	B	50	5	0	0	No remarks	No remarks
2002-06-03	Sax2	C	43	8	0	0	No remarks	No remarks
2002-06-03	Sax2	D	53	3	0	0	No remarks	No remarks
2002-06-03	Sax3	A	6	0	0	0	No remarks	No remarks
2002-06-03	Sax3	B	26	0	0	0	No remarks	No remarks
2002-06-03	Sax3	C	36	1	0	0	No remarks	No remarks
2002-06-03	Sax3	D	24	0	0	0	No remarks	No remarks
2002-06-10	Sax1	A	0	46	4	0	No remarks	No remarks
2002-06-10	Sax1	B	0	45	5	0	No remarks	No remarks
2002-06-10	Sax1	C	0	47	2	0	No remarks	No remarks
2002-06-10	Sax1	D	0	27	26	0	No remarks	No remarks
