Date	Plot	Section	Buds	Male_flowers	Female_flowers	Seed_hairs	Field_remarks	General_remarks
1998-08-26	Sal4	D	0	-9999	5	65	No remarks	No remarks
1999-06-01	Sal1	A	0	0	0	0	No remarks	No remarks
1999-06-01	Sal1	B	0	0	0	0	No remarks	No remarks
1999-06-01	Sal1	C	0	0	0	0	No remarks	No remarks
1999-06-01	Sal1	D	0	0	0	0	No remarks	No remarks
1999-06-03	Sal1	A	17	0	0	0	No remarks	No remarks
1999-06-03	Sal1	B	10	0	0	0	No remarks	No remarks
1999-06-03	Sal1	C	13	0	0	0	No remarks	No remarks
1999-06-03	Sal1	D	14	0	0	0	No remarks	No remarks
1999-06-10	Sal1	A	50	0	0	0	No remarks	No remarks
1999-06-10	Sal1	B	50	0	0	0	No remarks	No remarks
1999-06-10	Sal1	C	50	0	0	0	No remarks	No remarks
1999-06-10	Sal1	D	50	0	0	0	No remarks	No remarks
1999-06-17	Sal1	A	5	21	24	0	No remarks	No remarks
1999-06-17	Sal1	B	11	27	32	0	No remarks	No remarks
1999-06-17	Sal1	C	5	16	53	0	No remarks	No remarks
1999-06-17	Sal1	D	0	11	19	0	No remarks	No remarks
1999-06-17	Sal4	A	8	0	0	0	No remarks	No remarks
1999-06-17	Sal4	B	0	0	0	0	No remarks	No remarks
1999-06-17	Sal4	C	0	0	0	0	No remarks	No remarks
1999-06-17	Sal4	D	0	0	0	0	No remarks	No remarks
1999-06-24	Sal1	A	-9999	-9999	-9999	-9999	Musk oxen in plot	No remarks
1999-06-24	Sal1	B	-9999	-9999	-9999	-9999	Musk oxen in plot	No remarks
1999-06-24	Sal1	C	-9999	-9999	-9999	-9999	Musk oxen in plot	No remarks
1999-06-24	Sal1	D	-9999	-9999	-9999	-9999	Musk oxen in plot	No remarks
1999-06-24	Sal3	A	0	0	0	0	No remarks	No remarks
1999-06-24	Sal3	B	9	0	0	0	No remarks	No remarks
1999-06-24	Sal3	C	1	0	0	0	No remarks	No remarks
1999-06-24	Sal3	D	8	0	0	0	No remarks	No remarks
1999-06-24	Sal4	A	50	0	0	0	No remarks	No remarks
1999-06-24	Sal4	B	10	0	0	0	No remarks	No remarks
1999-06-24	Sal4	C	7	0	0	0	No remarks	No remarks
1999-06-24	Sal4	D	50	0	0	0	No remarks	No remarks
1999-07-01	Sal1	A	0	-9999	50	0	No remarks	No remarks
1999-07-01	Sal1	B	0	-9999	50	0	No remarks	No remarks
1999-07-01	Sal1	C	0	-9999	50	0	No remarks	No remarks
1999-07-01	Sal1	D	0	-9999	50	0	No remarks	No remarks
1999-07-01	Sal2	A	50	0	0	0	No remarks	No remarks
1999-07-01	Sal2	B	6	0	0	0	No remarks	No remarks
1999-07-01	Sal2	C	1	0	0	0	No remarks	No remarks
1999-07-01	Sal2	D	1	0	0	0	No remarks	No remarks
1999-07-01	Sal3	A	11	0	0	0	No remarks	No remarks
1999-07-01	Sal3	B	47	0	3	0	No remarks	No remarks
1999-07-01	Sal3	C	25	0	0	0	No remarks	No remarks
1999-07-01	Sal3	D	16	0	0	0	No remarks	No remarks
1999-07-01	Sal4	A	7	20	23	0	No remarks	No remarks
1999-07-01	Sal4	B	50	0	0	0	No remarks	No remarks
1999-07-01	Sal4	C	50	0	0	0	No remarks	No remarks
1999-07-01	Sal4	D	23	11	16	0	No remarks	No remarks
1999-07-08	Sal1	A	0	-9999	50	0	No remarks	No remarks
1999-07-08	Sal1	B	0	-9999	50	0	No remarks	No remarks
1999-07-08	Sal1	C	0	-9999	50	0	No remarks	No remarks
1999-07-08	Sal1	D	0	-9999	50	0	No remarks	No remarks
1999-07-08	Sal2	A	24	2	1	0	No remarks	No remarks
1999-07-08	Sal2	B	10	0	2	0	No remarks	No remarks
1999-07-08	Sal2	C	40	0	0	0	No remarks	No remarks
1999-07-08	Sal2	D	50	0	0	0	No remarks	No remarks
1999-07-08	Sal3	A	0	0	1	0	No remarks	No remarks
1999-07-08	Sal3	B	0	18	17	0	No remarks	No remarks
1999-07-08	Sal3	C	8	7	19	0	No remarks	No remarks
1999-07-08	Sal3	D	1	33	0	0	No remarks	No remarks
1999-07-08	Sal4	A	0	62	50	0	One wolly bear caterpillar	No remarks
1999-07-08	Sal4	B	7	30	53	0	No remarks	No remarks
1999-07-08	Sal4	C	5	41	20	0	No remarks	No remarks
1999-07-08	Sal4	D	0	56	10	0	No remarks	No remarks
1999-07-15	Sal1	A	0	-9999	40	0	No remarks	No remarks
1999-07-15	Sal1	B	0	-9999	55	0	No remarks	No remarks
1999-07-15	Sal1	C	0	-9999	30	0	No remarks	No remarks
1999-07-15	Sal1	D	0	-9999	55	0	No remarks	No remarks
1999-07-15	Sal2	A	10	11	15	0	No remarks	No remarks
1999-07-15	Sal2	B	43	7	5	0	No remarks	No remarks
1999-07-15	Sal2	C	36	5	8	0	No remarks	No remarks
1999-07-15	Sal2	D	32	4	25	0	No remarks	No remarks
1999-07-15	Sal3	A	0	0	1	0	No remarks	No remarks
1999-07-15	Sal3	B	0	0	12	0	No remarks	No remarks
1999-07-15	Sal3	C	0	0	47	0	No remarks	No remarks
1999-07-15	Sal3	D	0	0	0	0	No remarks	No remarks
1999-07-15	Sal4	A	0	0	50	0	No remarks	No remarks
1999-07-15	Sal4	B	0	0	50	0	No remarks	No remarks
1999-07-15	Sal4	C	0	0	50	0	No remarks	No remarks
1999-07-15	Sal4	D	0	2	50	0	No remarks	No remarks
1999-07-22	Sal1	A	0	-9999	55	0	No remarks	No remarks
1999-07-22	Sal1	B	0	-9999	55	2	No remarks	No remarks
1999-07-22	Sal1	C	0	-9999	59	0	No remarks	No remarks
1999-07-22	Sal1	D	0	-9999	62	1	No remarks	No remarks
1999-07-22	Sal2	A	23	9	35	0	No remarks	No remarks
1999-07-22	Sal2	B	12	7	37	0	No remarks	No remarks
1999-07-22	Sal2	C	15	11	16	0	No remarks	No remarks
1999-07-22	Sal2	D	7	24	35	0	No remarks	No remarks
1999-07-22	Sal3	A	0	-9999	1	0	No remarks	No remarks
1999-07-22	Sal3	B	0	-9999	16	0	No remarks	No remarks
1999-07-22	Sal3	C	0	-9999	50	0	No remarks	No remarks
1999-07-22	Sal3	D	0	-9999	0	0	No remarks	No remarks
1999-07-22	Sal4	A	0	-9999	50	0	No remarks	No remarks
1999-07-22	Sal4	B	0	-9999	58	0	No remarks	No remarks
1999-07-22	Sal4	C	0	-9999	50	0	No remarks	No remarks
1999-07-22	Sal4	D	0	-9999	56	0	No remarks	No remarks
1999-07-29	Sal1	A	0	-9999	56	6	No remarks	No remarks
1999-07-29	Sal1	B	0	-9999	68	4	No remarks	No remarks
1999-07-29	Sal1	C	0	-9999	64	13	No remarks	No remarks
1999-07-29	Sal1	D	0	-9999	62	8	No remarks	No remarks
1999-07-29	Sal2	A	0	0	50	0	No remarks	No remarks
1999-07-29	Sal2	B	0	1	49	0	No remarks	No remarks
1999-07-29	Sal2	C	1	0	54	0	No remarks	No remarks
1999-07-29	Sal2	D	0	0	50	0	No remarks	No remarks
1999-07-29	Sal3	A	0	-9999	1	0	No remarks	No remarks
1999-07-29	Sal3	B	0	-9999	16	0	No remarks	No remarks
1999-07-29	Sal3	C	0	-9999	50	0	No remarks	No remarks
1999-07-29	Sal3	D	0	-9999	0	0	No remarks	No remarks
1999-07-29	Sal4	A	0	-9999	57	1	No remarks	No remarks
1999-07-29	Sal4	B	0	-9999	52	0	No remarks	No remarks
1999-07-29	Sal4	C	0	-9999	54	0	No remarks	No remarks
1999-07-29	Sal4	D	0	-9999	64	0	No remarks	No remarks
1999-08-05	Sal1	A	0	-9999	106	30	No remarks	No remarks
1999-08-05	Sal1	B	0	-9999	50	19	No remarks	No remarks
1999-08-05	Sal1	C	0	-9999	52	22	No remarks	No remarks
1999-08-05	Sal1	D	0	-9999	96	53	No remarks	No remarks
1999-08-05	Sal2	A	0	-9999	50	0	No remarks	No remarks
1999-08-05	Sal2	B	0	-9999	50	0	No remarks	No remarks
1999-08-05	Sal2	C	0	-9999	50	0	No remarks	No remarks
1999-08-05	Sal2	D	0	-9999	50	0	No remarks	No remarks
1999-08-05	Sal3	A	0	-9999	1	0	No remarks	No remarks
1999-08-05	Sal3	B	0	-9999	17	0	No remarks	No remarks
1999-08-05	Sal3	C	0	-9999	50	0	No remarks	No remarks
1999-08-05	Sal3	D	0	-9999	0	0	No remarks	No remarks
1999-08-05	Sal4	A	0	-9999	52	8	No remarks	No remarks
1999-08-05	Sal4	B	0	-9999	54	0	No remarks	No remarks
1999-08-05	Sal4	C	0	-9999	65	0	No remarks	No remarks
1999-08-05	Sal4	D	0	-9999	56	4	No remarks	No remarks
1999-08-12	Sal1	A	0	-9999	100	71	No remarks	No remarks
1999-08-12	Sal1	B	0	-9999	48	38	No remarks	No remarks
1999-08-12	Sal1	C	0	-9999	102	86	No remarks	No remarks
1999-08-12	Sal1	D	0	-9999	84	72	No remarks	No remarks
1999-08-12	Sal2	A	0	-9999	50	0	No remarks	No remarks
1999-08-12	Sal2	B	0	-9999	50	0	No remarks	No remarks
1999-08-12	Sal2	C	0	-9999	50	0	No remarks	No remarks
1999-08-12	Sal2	D	1	-9999	50	0	No remarks	No remarks
1999-08-12	Sal3	A	0	-9999	1	0	No remarks	No remarks
1999-08-12	Sal3	B	0	-9999	16	5	No remarks	No remarks
1999-08-12	Sal3	C	0	-9999	44	1	No remarks	No remarks
1999-08-12	Sal3	D	0	-9999	0	0	No remarks	No remarks
1999-08-12	Sal4	A	0	-9999	54	8	No remarks	No remarks
1999-08-12	Sal4	B	0	-9999	54	1	No remarks	No remarks
1999-08-12	Sal4	C	0	-9999	49	3	No remarks	No remarks
1999-08-12	Sal4	D	0	-9999	89	22	No remarks	No remarks
1999-08-19	Sal1	A	0	-9999	0	62	No remarks	No remarks
1999-08-19	Sal1	B	0	-9999	0	50	No remarks	No remarks
1999-08-19	Sal1	C	0	-9999	0	50	No remarks	No remarks
1999-08-19	Sal1	D	0	-9999	0	50	No remarks	No remarks
1999-08-19	Sal2	A	0	-9999	43	11	No remarks	No remarks
1999-08-19	Sal2	B	0	-9999	30	12	No remarks	No remarks
1999-08-19	Sal2	C	0	-9999	28	0	No remarks	No remarks
1999-08-19	Sal2	D	0	-9999	52	0	No remarks	No remarks
1999-08-19	Sal3	A	0	-9999	1	0	No remarks	No remarks
1999-08-19	Sal3	B	0	-9999	1	16	No remarks	No remarks
1999-08-19	Sal3	C	0	-9999	1	40	No remarks	No remarks
1999-08-19	Sal3	D	0	-9999	1	0	No remarks	No remarks
1999-08-19	Sal4	A	0	-9999	0	52	No remarks	No remarks
1999-08-19	Sal4	B	0	-9999	29	24	No remarks	No remarks
1999-08-19	Sal4	C	0	-9999	15	12	No remarks	No remarks
1999-08-19	Sal4	D	0	-9999	11	81	No remarks	No remarks
1999-08-26	Sal1	A	0	-9999	0	50	No remarks	No remarks
1999-08-26	Sal1	B	0	-9999	0	50	No remarks	No remarks
1999-08-26	Sal1	C	0	-9999	0	50	No remarks	No remarks
1999-08-26	Sal1	D	0	-9999	0	50	No remarks	No remarks
1999-08-26	Sal2	A	0	-9999	7	29	No remarks	No remarks
1999-08-26	Sal2	B	0	-9999	18	25	No remarks	No remarks
1999-08-26	Sal2	C	0	-9999	20	15	No remarks	No remarks
1999-08-26	Sal2	D	0	-9999	23	39	No remarks	No remarks
1999-08-26	Sal3	A	0	-9999	0	1	No remarks	No remarks
1999-08-26	Sal3	B	0	-9999	0	15	No remarks	No remarks
1999-08-26	Sal3	C	0	-9999	0	33	No remarks	No remarks
1999-08-26	Sal3	D	0	-9999	0	0	No remarks	No remarks
1999-08-26	Sal4	A	0	-9999	0	50	No remarks	No remarks
1999-08-26	Sal4	B	0	-9999	0	50	No remarks	No remarks
1999-08-26	Sal4	C	0	-9999	0	50	No remarks	No remarks
1999-08-26	Sal4	D	0	-9999	0	50	No remarks	No remarks
2000-06-04	Sal1	A	8	0	0	0	No remarks	No remarks
2000-06-04	Sal1	B	17	0	0	0	No remarks	No remarks
2000-06-04	Sal1	C	13	0	0	0	No remarks	No remarks
2000-06-04	Sal1	D	8	0	0	0	No remarks	No remarks
2000-06-04	Sal3	A	2	0	0	0	No remarks	No remarks
2000-06-04	Sal3	B	3	0	0	0	No remarks	No remarks
2000-06-04	Sal3	C	10	0	0	0	No remarks	No remarks
2000-06-04	Sal3	D	23	0	0	0	No remarks	No remarks
2000-06-04	Sal4	A	0	0	0	0	Mainly new drift snow	No remarks
2000-06-04	Sal4	B	0	0	0	0	Very little new drift snow	No remarks
2000-06-04	Sal4	C	0	0	0	0	No remarks	No remarks
2000-06-04	Sal4	D	0	0	0	0	25% new drift snow	No remarks
2000-06-10	Sal1	A	36	5	14	0	No remarks	No remarks
2000-06-10	Sal1	B	26	4	12	0	No remarks	No remarks
2000-06-10	Sal1	C	39	10	9	0	No remarks	No remarks
2000-06-10	Sal1	D	28	7	23	0	No remarks	No remarks
2000-06-10	Sal3	A	24	1	8	0	No remarks	No remarks
2000-06-10	Sal3	B	6	0	12	0	No remarks	No remarks
2000-06-10	Sal3	C	6	27	0	0	No remarks	No remarks
2000-06-10	Sal3	D	40	7	10	0	No remarks	No remarks
2000-06-10	Sal4	A	46	0	4	0	No remarks	No remarks
2000-06-10	Sal4	B	0	0	0	0	No remarks	No remarks
2000-06-10	Sal4	C	0	0	0	0	No remarks	No remarks
2000-06-10	Sal4	D	24	0	0	0	No remarks	No remarks
2000-06-17	Sal1	A	4	40	64	0	No remarks	No remarks
2000-06-17	Sal1	B	1	23	45	0	No remarks	No remarks
2000-06-17	Sal1	C	8	38	47	0	Water in section	No remarks
2000-06-17	Sal1	D	4	42	18	0	No remarks	No remarks
2000-06-17	Sal2	A	0	0	0	0	Water in section	No remarks
2000-06-17	Sal2	B	0	0	0	0	Water in section	No remarks
2000-06-17	Sal2	C	0	0	0	0	Water in section	No remarks
2000-06-17	Sal2	D	0	0	0	0	Water in section	No remarks
2000-06-17	Sal3	A	2	1	57	0	No remarks	No remarks
2000-06-17	Sal3	B	2	3	23	0	No remarks	No remarks
2000-06-17	Sal3	C	4	42	12	0	No remarks	No remarks
2000-06-17	Sal3	D	0	39	39	0	No remarks	No remarks
2000-06-17	Sal4	A	19	36	36	0	No remarks	No remarks
2000-06-17	Sal4	B	18	0	0	0	No remarks	No remarks
2000-06-17	Sal4	C	1	0	0	0	No remarks	No remarks
2000-06-17	Sal4	D	63	15	11	0	No remarks	No remarks
2000-06-24	Sal1	A	0	29	28	0	No remarks	No remarks
2000-06-24	Sal1	B	0	25	56	0	No remarks	No remarks
2000-06-24	Sal1	C	0	37	22	0	No remarks	No remarks
2000-06-24	Sal1	D	0	37	18	0	No remarks	No remarks
2000-06-24	Sal2	A	4	0	1	0	Water in section	No remarks
2000-06-24	Sal2	B	2	0	0	0	Water in section	No remarks
2000-06-24	Sal2	C	3	0	0	0	Water in section	No remarks
2000-06-24	Sal2	D	0	0	0	0	Water in section	No remarks
2000-06-24	Sal3	A	0	4	53	0	No remarks	No remarks
2000-06-24	Sal3	B	0	14	24	0	No remarks	No remarks
2000-06-24	Sal3	C	0	77	14	0	No remarks	No remarks
2000-06-24	Sal3	D	0	50	0	0	No remarks	No remarks
2000-06-24	Sal4	A	0	45	13	0	No remarks	No remarks
2000-06-24	Sal4	B	18	31	17	0	No remarks	No remarks
2000-06-24	Sal4	C	41	6	23	0	No remarks	No remarks
2000-06-24	Sal4	D	23	39	28	0	No remarks	No remarks
2000-07-01	Sal1	A	0	33	21	0	No remarks	No remarks
2000-07-01	Sal1	B	0	13	37	0	No remarks	No remarks
2000-07-01	Sal1	C	0	2	49	0	No remarks	No remarks
2000-07-01	Sal1	D	0	27	25	0	No remarks	No remarks
2000-07-01	Sal2	A	0	1	10	0	No remarks	No remarks
2000-07-01	Sal2	B	10	1	4	0	No remarks	No remarks
2000-07-01	Sal2	C	3	6	7	0	No remarks	No remarks
2000-07-01	Sal2	D	0	1	7	0	No remarks	No remarks
2000-07-01	Sal3	A	0	8	52	0	No remarks	No remarks
2000-07-01	Sal3	B	0	1	19	0	No remarks	No remarks
2000-07-01	Sal3	C	0	49	1	0	No remarks	No remarks
2000-07-01	Sal3	D	0	45	17	0	No remarks	No remarks
2000-07-01	Sal4	A	0	59	23	0	No remarks	No remarks
2000-07-01	Sal4	B	0	33	24	0	No remarks	No remarks
2000-07-01	Sal4	C	0	44	10	0	No remarks	No remarks
2000-07-01	Sal4	D	0	20	38	0	No remarks	No remarks
2000-07-08	Sal1	A	0	7	52	0	No remarks	No remarks
2000-07-08	Sal1	B	0	6	56	0	No remarks	No remarks
2000-07-08	Sal1	C	0	0	50	0	No remarks	No remarks
2000-07-08	Sal1	D	0	24	34	0	No remarks	No remarks
2000-07-08	Sal2	A	0	7	24	0	No remarks	No remarks
2000-07-08	Sal2	B	0	12	7	0	No remarks	No remarks
2000-07-08	Sal2	C	0	15	9	0	No remarks	No remarks
2000-07-08	Sal2	D	0	5	7	0	No remarks	No remarks
2000-07-08	Sal3	A	0	2	35	0	No remarks	No remarks
2000-07-08	Sal3	B	0	5	16	0	No remarks	No remarks
2000-07-08	Sal3	C	0	50	11	0	No remarks	No remarks
2000-07-08	Sal3	D	0	50	0	0	No remarks	No remarks
2000-07-08	Sal4	A	0	40	16	0	No remarks	No remarks
2000-07-08	Sal4	B	0	40	17	0	No remarks	No remarks
2000-07-08	Sal4	C	0	25	47	0	No remarks	No remarks
2000-07-08	Sal4	D	0	16	37	0	No remarks	No remarks
2000-07-14	Sal1	A	0	25	35	0	No remarks	No remarks
2000-07-14	Sal1	B	0	4	50	0	No remarks	No remarks
2000-07-14	Sal1	C	0	29	29	0	No remarks	No remarks
2000-07-14	Sal1	D	0	8	44	0	No remarks	No remarks
2000-07-14	Sal2	A	0	8	39	0	No remarks	No remarks
2000-07-14	Sal2	B	0	19	17	0	No remarks	No remarks
2000-07-14	Sal2	C	0	16	18	0	No remarks	No remarks
2000-07-14	Sal2	D	0	12	21	0	No remarks	No remarks
2000-07-14	Sal3	A	0	6	44	0	No remarks	No remarks
2000-07-14	Sal3	B	0	1	38	0	No remarks	No remarks
2000-07-14	Sal3	C	0	30	21	0	No remarks	No remarks
2000-07-14	Sal3	D	0	50	0	0	No remarks	No remarks
2000-07-14	Sal4	A	0	41	13	0	No remarks	No remarks
2000-07-14	Sal4	B	0	10	40	0	No remarks	No remarks
2000-07-14	Sal4	C	0	29	30	0	No remarks	No remarks
2000-07-14	Sal4	D	0	19	35	0	No remarks	No remarks
2000-07-22	Sal1	A	0	16	40	5	No remarks	No remarks
2000-07-22	Sal1	B	0	2	49	1	No remarks	No remarks
2000-07-22	Sal1	C	0	14	36	0	No remarks	No remarks
2000-07-22	Sal1	D	0	12	46	4	No remarks	No remarks
2000-07-22	Sal2	A	0	1	25	0	No remarks	No remarks
2000-07-22	Sal2	B	0	0	5	0	No remarks	No remarks
2000-07-22	Sal2	C	0	4	28	0	No remarks	No remarks
2000-07-22	Sal2	D	0	0	21	0	No remarks	No remarks
2000-07-22	Sal3	A	0	-9999	36	0	7 pods with larvae removed 22.7	No remarks
2000-07-22	Sal3	B	0	-9999	16	0	1 pod with larvae removed 22.7	No remarks
2000-07-22	Sal3	C	0	-9999	29	1	No remarks	No remarks
2000-07-22	Sal3	D	0	-9999	29	2	1 pod with larvae removed 22.7	No remarks
2000-07-22	Sal4	A	0	-9999	62	0	No remarks	No remarks
2000-07-22	Sal4	B	0	-9999	53	0	No remarks	No remarks
2000-07-22	Sal4	C	0	-9999	50	0	No remarks	No remarks
2000-07-22	Sal4	D	0	-9999	50	0	No remarks	No remarks
2000-07-29	Sal1	A	0	-9999	41	13	No remarks	No remarks
2000-07-29	Sal1	B	0	-9999	50	6	No remarks	No remarks
2000-07-29	Sal1	C	0	-9999	50	3	No remarks	No remarks
2000-07-29	Sal1	D	0	-9999	44	3	No remarks	No remarks
2000-07-29	Sal2	A	0	-9999	26	0	No remarks	No remarks
2000-07-29	Sal2	B	0	-9999	16	0	No remarks	No remarks
2000-07-29	Sal2	C	0	-9999	30	0	No remarks	No remarks
2000-07-29	Sal2	D	0	-9999	22	0	No remarks	No remarks
2000-07-29	Sal3	A	0	-9999	19	4	No remarks	No remarks
2000-07-29	Sal3	B	0	-9999	21	2	No remarks	No remarks
2000-07-29	Sal3	C	0	-9999	16	12	No remarks	No remarks
2000-07-29	Sal3	D	0	-9999	30	4	No remarks	No remarks
2000-07-29	Sal4	A	0	-9999	44	10	No remarks	No remarks
2000-07-29	Sal4	B	0	-9999	19	0	No remarks	No remarks
2000-07-29	Sal4	C	0	-9999	55	1	No remarks	No remarks
2000-07-29	Sal4	D	0	-9999	44	6	No remarks	No remarks
2000-08-05	Sal1	A	0	-9999	22	32	No remarks	No remarks
2000-08-05	Sal1	B	0	-9999	50	19	No remarks	No remarks
2000-08-05	Sal1	C	0	-9999	36	15	No remarks	No remarks
2000-08-05	Sal1	D	0	-9999	41	13	No remarks	No remarks
2000-08-05	Sal2	A	0	-9999	26	1	No remarks	No remarks
2000-08-05	Sal2	B	0	-9999	15	0	No remarks	No remarks
2000-08-05	Sal2	C	0	-9999	13	0	No remarks	No remarks
2000-08-05	Sal2	D	0	-9999	21	0	No remarks	No remarks
2000-08-05	Sal3	A	0	-9999	18	21	No remarks	No remarks
2000-08-05	Sal3	B	0	-9999	14	9	No remarks	No remarks
2000-08-05	Sal3	C	0	-9999	2	22	No remarks	No remarks
2000-08-05	Sal3	D	0	-9999	29	13	No remarks	No remarks
2000-08-05	Sal4	A	0	-9999	18	33	No remarks	No remarks
2000-08-05	Sal4	B	0	-9999	40	10	No remarks	No remarks
2000-08-05	Sal4	C	0	-9999	49	2	No remarks	No remarks
2000-08-05	Sal4	D	0	-9999	42	9	No remarks	No remarks
2000-08-12	Sal1	A	0	-9999	0	50	No remarks	No remarks
2000-08-12	Sal1	B	0	-9999	6	44	No remarks	No remarks
2000-08-12	Sal1	C	0	-9999	1	49	No remarks	No remarks
2000-08-12	Sal1	D	0	-9999	2	48	No remarks	No remarks
2000-08-12	Sal2	A	0	-9999	19	15	No remarks	No remarks
2000-08-12	Sal2	B	0	-9999	10	3	No remarks	No remarks
2000-08-12	Sal2	C	0	-9999	23	5	No remarks	No remarks
2000-08-12	Sal2	D	0	-9999	13	9	No remarks	No remarks
2000-08-12	Sal3	A	0	-9999	8	26	No remarks	No remarks
2000-08-12	Sal3	B	0	-9999	0	20	No remarks	No remarks
2000-08-12	Sal3	C	0	-9999	1	22	No remarks	No remarks
2000-08-12	Sal3	D	0	-9999	2	38	No remarks	No remarks
2000-08-12	Sal4	A	0	-9999	1	49	No remarks	No remarks
2000-08-12	Sal4	B	0	-9999	22	30	No remarks	No remarks
2000-08-12	Sal4	C	0	-9999	3	47	No remarks	No remarks
2000-08-12	Sal4	D	0	-9999	6	48	No remarks	No remarks
2000-08-19	Sal1	A	0	-9999	0	50	No remarks	No remarks
2000-08-19	Sal1	B	0	-9999	0	50	No remarks	No remarks
2000-08-19	Sal1	C	0	-9999	2	48	No remarks	No remarks
2000-08-19	Sal1	D	0	-9999	0	50	No remarks	No remarks
2000-08-19	Sal2	A	0	-9999	7	20	No remarks	No remarks
2000-08-19	Sal2	B	0	-9999	4	9	No remarks	No remarks
2000-08-19	Sal2	C	0	-9999	2	16	No remarks	No remarks
2000-08-19	Sal2	D	0	-9999	3	15	No remarks	No remarks
2000-08-19	Sal3	A	0	-9999	0	19	No remarks	No remarks
2000-08-19	Sal3	B	0	-9999	1	19	No remarks	No remarks
2000-08-19	Sal3	C	0	-9999	1	24	No remarks	No remarks
2000-08-19	Sal3	D	0	-9999	0	24	No remarks	No remarks
2000-08-19	Sal4	A	0	-9999	0	50	No remarks	No remarks
2000-08-19	Sal4	B	0	-9999	2	48	No remarks	No remarks
2000-08-19	Sal4	C	0	-9999	3	47	No remarks	No remarks
2000-08-19	Sal4	D	0	-9999	0	50	No remarks	No remarks
2000-08-26	Sal2	A	0	-9999	1	25	No remarks	No remarks
2000-08-26	Sal2	B	0	-9999	0	13	No remarks	No remarks
2000-08-26	Sal2	C	0	-9999	0	18	No remarks	No remarks
2000-08-26	Sal2	D	0	-9999	0	21	No remarks	No remarks
2000-08-26	Sal3	A	0	-9999	0	19	No remarks	No remarks
2000-08-26	Sal3	B	0	-9999	0	18	No remarks	No remarks
2000-08-26	Sal3	C	0	-9999	0	23	No remarks	No remarks
2000-08-26	Sal3	D	0	-9999	0	20	No remarks	No remarks
2000-08-26	Sal4	A	0	-9999	0	50	No remarks	No remarks
2000-08-26	Sal4	B	0	-9999	0	50	No remarks	No remarks
2000-08-26	Sal4	C	0	-9999	0	50	No remarks	No remarks
2000-08-26	Sal4	D	0	-9999	0	50	No remarks	No remarks
2001-05-31	Sal1	A	4	0	0	0	No remarks	No remarks
2001-05-31	Sal1	B	3	0	0	0	No remarks	No remarks
2001-05-31	Sal1	C	5	0	0	0	No remarks	No remarks
2001-05-31	Sal1	D	0	0	0	0	No remarks	No remarks
2001-06-03	Sal1	A	33	0	0	0	No remarks	No remarks
2001-06-03	Sal1	B	32	0	0	0	No remarks	No remarks
2001-06-03	Sal1	C	50	0	0	0	No remarks	No remarks
2001-06-03	Sal1	D	27	0	0	0	No remarks	No remarks
2001-06-03	Sal3	A	0	0	0	0	No remarks	No remarks
2001-06-03	Sal3	B	0	0	0	0	No remarks	No remarks
2001-06-03	Sal3	C	0	0	0	0	No remarks	No remarks
2001-06-03	Sal3	D	0	0	0	0	No remarks	No remarks
2001-06-11	Sal1	A	6	22	30	0	No remarks	No remarks
2001-06-11	Sal1	B	10	26	46	0	No remarks	No remarks
2001-06-11	Sal1	C	12	30	20	0	No remarks	No remarks
2001-06-11	Sal1	D	4	24	26	0	No remarks	No remarks
2001-06-11	Sal3	A	0	0	0	0	No remarks	No remarks
2001-06-11	Sal3	B	0	0	0	0	No remarks	No remarks
2001-06-11	Sal3	C	0	0	0	0	No remarks	No remarks
2001-06-11	Sal3	D	0	0	0	0	No remarks	No remarks
2001-06-11	Sal4	A	0	0	0	0	No remarks	No remarks
2001-06-11	Sal4	B	0	0	0	0	No remarks	No remarks
2001-06-11	Sal4	C	0	0	0	0	No remarks	No remarks
2001-06-11	Sal4	D	0	0	0	0	No remarks	No remarks
2001-06-18	Sal1	A	0	12	38	0	Much water in plot	No remarks
2001-06-18	Sal1	B	1	20	30	0	Much water in plot	No remarks
2001-06-18	Sal1	C	2	35	15	0	Much water in plot	No remarks
2001-06-18	Sal1	D	0	8	42	0	Much water in plot	No remarks
2001-06-18	Sal3	A	50	0	0	0	No remarks	No remarks
2001-06-18	Sal3	B	39	0	0	0	No remarks	No remarks
2001-06-18	Sal3	C	15	35	0	0	No remarks	No remarks
2001-06-18	Sal3	D	30	0	0	0	No remarks	No remarks
2001-06-18	Sal4	A	5	0	0	0	No remarks	No remarks
2001-06-18	Sal4	B	7	0	0	0	No remarks	No remarks
2001-06-18	Sal4	C	5	0	0	0	No remarks	No remarks
2001-06-18	Sal4	D	2	0	0	0	No remarks	No remarks
2001-06-24	Sal2	A	0	0	0	0	Much water in plot	No remarks
2001-06-24	Sal2	B	0	0	0	0	Much water in plot	No remarks
2001-06-24	Sal2	C	0	0	0	0	Much water in plot	No remarks
2001-06-24	Sal2	D	0	0	0	0	Much water in plot	No remarks
2001-06-24	Sal3	A	18	7	25	0	No remarks	No remarks
2001-06-24	Sal3	B	7	10	40	0	No remarks	No remarks
2001-06-24	Sal3	C	3	37	10	0	No remarks	No remarks
2001-06-24	Sal3	D	20	30	0	0	No remarks	No remarks
2001-06-24	Sal4	A	45	2	3	0	No remarks	No remarks
2001-06-24	Sal4	B	48	0	0	0	No remarks	No remarks
2001-06-24	Sal4	C	35	0	0	0	No remarks	No remarks
