Date	Plot	Section	Buds	Flowers	Senescent	Field_remarks	General_remarks
1999-08-19	Cas1	C	0	0	18	No remarks	No remarks
1999-08-19	Cas1	D	0	0	22	No remarks	No remarks
1999-08-19	Cas2	A	0	0	1	No remarks	No remarks
1999-08-19	Cas2	B	0	0	1	No remarks	No remarks
1999-08-19	Cas2	C	0	0	8	No remarks	No remarks
1999-08-19	Cas2	D	0	0	2	No remarks	No remarks
1999-08-19	Cas3	A	0	0	4	No remarks	No remarks
1999-08-19	Cas3	B	0	0	3	No remarks	No remarks
1999-08-19	Cas3	C	0	0	10	No remarks	No remarks
1999-08-19	Cas3	D	0	0	1	No remarks	No remarks
1999-08-19	Cas4	A	0	0	0	No remarks	No remarks
1999-08-19	Cas4	B	0	0	0	No remarks	No remarks
1999-08-19	Cas4	C	0	0	1	No remarks	No remarks
1999-08-19	Cas4	D	0	0	5	No remarks	No remarks
1999-08-21	Cas5	A	0	0	96	No remarks	No remarks
1999-08-21	Cas5	B	0	0	119	No remarks	No remarks
1999-08-21	Cas5	C	0	0	119	No remarks	No remarks
1999-08-21	Cas5	D	0	0	140	No remarks	No remarks
1999-08-26	Cas1	A	0	0	50	No remarks	No remarks
1999-08-26	Cas1	B	0	0	50	No remarks	No remarks
1999-08-26	Cas1	C	0	0	50	No remarks	No remarks
1999-08-26	Cas1	D	0	0	30	No remarks	No remarks
1999-08-26	Cas2	A	0	0	1	No remarks	No remarks
1999-08-26	Cas2	B	0	0	1	No remarks	No remarks
1999-08-26	Cas2	C	0	0	8	No remarks	No remarks
1999-08-26	Cas2	D	0	0	2	No remarks	No remarks
1999-08-26	Cas3	A	0	0	4	No remarks	No remarks
1999-08-26	Cas3	B	0	0	3	No remarks	No remarks
1999-08-26	Cas3	C	0	0	10	No remarks	No remarks
1999-08-26	Cas3	D	0	0	1	No remarks	No remarks
1999-08-26	Cas4	A	0	0	0	No remarks	No remarks
1999-08-26	Cas4	B	0	0	0	No remarks	No remarks
1999-08-26	Cas4	C	0	0	1	No remarks	No remarks
1999-08-26	Cas4	D	0	0	2	No remarks	No remarks
1999-08-28	Cas5	A	0	0	50	No remarks	No remarks
1999-08-28	Cas5	B	0	0	50	No remarks	No remarks
1999-08-28	Cas5	C	0	0	50	No remarks	No remarks
1999-08-28	Cas5	D	0	0	50	No remarks	No remarks
2000-06-04	Cas1	A	0	0	0	No remarks	No remarks
2000-06-04	Cas1	B	0	0	0	No remarks	No remarks
2000-06-04	Cas1	C	0	0	0	No remarks	No remarks
2000-06-04	Cas1	D	0	0	0	No remarks	No remarks
2000-06-04	Cas2	A	0	0	0	No remarks	No remarks
2000-06-04	Cas2	B	0	0	0	No remarks	No remarks
2000-06-04	Cas2	C	0	0	0	No remarks	No remarks
2000-06-04	Cas2	D	0	0	0	No remarks	No remarks
2000-06-10	Cas1	A	0	0	0	No remarks	No remarks
2000-06-10	Cas1	B	0	0	0	No remarks	No remarks
2000-06-10	Cas1	C	0	0	0	No remarks	No remarks
2000-06-10	Cas1	D	0	0	0	No remarks	No remarks
2000-06-10	Cas2	A	0	0	0	No remarks	No remarks
2000-06-10	Cas2	B	0	0	0	No remarks	No remarks
2000-06-10	Cas2	C	0	0	0	No remarks	No remarks
2000-06-10	Cas2	D	0	0	0	No remarks	No remarks
2000-06-17	Cas1	A	0	0	0	No remarks	No remarks
2000-06-17	Cas1	B	0	0	0	No remarks	No remarks
2000-06-17	Cas1	C	0	0	0	No remarks	No remarks
2000-06-17	Cas1	D	0	0	0	No remarks	No remarks
2000-06-17	Cas2	A	0	0	0	No remarks	No remarks
2000-06-17	Cas2	B	0	0	0	No remarks	No remarks
2000-06-17	Cas2	C	0	0	0	No remarks	No remarks
2000-06-17	Cas2	D	0	0	0	No remarks	No remarks
2000-06-17	Cas3	A	0	0	0	No remarks	No remarks
2000-06-17	Cas3	B	0	0	0	No remarks	No remarks
2000-06-17	Cas3	C	0	0	0	No remarks	No remarks
2000-06-17	Cas3	D	0	0	0	No remarks	No remarks
2000-06-17	Cas4	A	0	0	0	No remarks	No remarks
2000-06-17	Cas4	B	0	0	0	No remarks	No remarks
2000-06-17	Cas4	C	0	0	0	No remarks	No remarks
2000-06-17	Cas4	D	0	0	0	No remarks	No remarks
2000-06-24	Cas1	A	2	0	0	No remarks	No remarks
2000-06-24	Cas1	B	1	0	0	No remarks	No remarks
2000-06-24	Cas1	C	3	0	0	No remarks	No remarks
2000-06-24	Cas1	D	5	0	0	No remarks	No remarks
2000-06-24	Cas2	A	0	0	0	No remarks	No remarks
2000-06-24	Cas2	B	0	0	0	No remarks	No remarks
2000-06-24	Cas2	C	0	0	0	No remarks	No remarks
2000-06-24	Cas2	D	0	0	0	No remarks	No remarks
2000-06-24	Cas3	A	0	0	0	No remarks	No remarks
2000-06-24	Cas3	B	0	0	0	No remarks	No remarks
2000-06-24	Cas3	C	0	0	0	No remarks	No remarks
2000-06-24	Cas3	D	0	0	0	No remarks	No remarks
2000-06-24	Cas4	A	0	0	0	No remarks	No remarks
2000-06-24	Cas4	B	0	0	0	No remarks	No remarks
2000-06-24	Cas4	C	0	0	0	No remarks	No remarks
2000-06-24	Cas4	D	0	0	0	No remarks	No remarks
2000-07-01	Cas1	A	0	2	0	No remarks	No remarks
2000-07-01	Cas1	B	0	4	0	No remarks	No remarks
2000-07-01	Cas1	C	1	6	0	No remarks	No remarks
2000-07-01	Cas1	D	3	7	0	No remarks	No remarks
2000-07-01	Cas2	A	0	0	0	No remarks	No remarks
2000-07-01	Cas2	B	0	0	0	No remarks	No remarks
2000-07-01	Cas2	C	0	0	0	No remarks	No remarks
2000-07-01	Cas2	D	0	0	0	No remarks	No remarks
2000-07-01	Cas3	A	0	0	0	No remarks	No remarks
2000-07-01	Cas3	B	0	0	0	No remarks	No remarks
2000-07-01	Cas3	C	0	0	0	No remarks	No remarks
2000-07-01	Cas3	D	0	0	0	No remarks	No remarks
2000-07-01	Cas4	A	0	0	0	No remarks	No remarks
2000-07-01	Cas4	B	0	0	0	No remarks	No remarks
2000-07-01	Cas4	C	0	0	0	No remarks	No remarks
2000-07-01	Cas4	D	0	0	0	No remarks	No remarks
2000-07-02	Cas6	A	0	0	0	No remarks	No remarks
2000-07-02	Cas6	B	0	0	0	No remarks	No remarks
2000-07-02	Cas6	C	0	0	0	No remarks	No remarks
2000-07-02	Cas6	D	0	0	0	No remarks	No remarks
2000-07-08	Cas1	A	0	7	0	No remarks	No remarks
2000-07-08	Cas1	B	0	3	1	No remarks	No remarks
2000-07-08	Cas1	C	0	2	4	No remarks	No remarks
2000-07-08	Cas1	D	0	13	2	No remarks	No remarks
2000-07-08	Cas2	A	0	0	0	No remarks	No remarks
2000-07-08	Cas2	B	0	0	0	No remarks	No remarks
2000-07-08	Cas2	C	0	0	0	No remarks	No remarks
2000-07-08	Cas2	D	0	0	0	No remarks	No remarks
2000-07-08	Cas3	A	0	0	0	No remarks	No remarks
2000-07-08	Cas3	B	0	0	0	No remarks	No remarks
2000-07-08	Cas3	C	0	0	0	No remarks	No remarks
2000-07-08	Cas3	D	0	0	0	No remarks	No remarks
2000-07-08	Cas4	A	0	0	0	No remarks	No remarks
2000-07-08	Cas4	B	0	0	0	No remarks	No remarks
2000-07-08	Cas4	C	0	0	0	No remarks	No remarks
2000-07-08	Cas4	D	0	0	0	No remarks	No remarks
2000-07-14	Cas1	A	0	2	5	No remarks	No remarks
2000-07-14	Cas1	B	0	0	3	No remarks	No remarks
2000-07-14	Cas1	C	0	2	3	No remarks	No remarks
2000-07-14	Cas1	D	0	7	8	No remarks	No remarks
2000-07-14	Cas2	A	0	0	0	No remarks	No remarks
2000-07-14	Cas2	B	0	1	0	No remarks	No remarks
2000-07-14	Cas2	C	0	0	0	No remarks	No remarks
2000-07-14	Cas2	D	0	0	0	No remarks	No remarks
2000-07-14	Cas3	A	0	0	0	No remarks	No remarks
2000-07-14	Cas3	B	0	0	0	No remarks	No remarks
2000-07-14	Cas3	C	0	0	0	No remarks	No remarks
2000-07-14	Cas3	D	0	0	0	No remarks	No remarks
2000-07-14	Cas4	A	0	0	0	No remarks	No remarks
2000-07-14	Cas4	B	0	0	0	No remarks	No remarks
2000-07-14	Cas4	C	0	0	0	No remarks	No remarks
2000-07-14	Cas4	D	0	0	0	No remarks	No remarks
2000-07-22	Cas1	A	0	1	3	No remarks	No remarks
2000-07-22	Cas1	B	0	0	4	No remarks	No remarks
2000-07-22	Cas1	C	0	1	5	No remarks	No remarks
2000-07-22	Cas1	D	0	0	9	No remarks	No remarks
2000-07-22	Cas2	A	0	4	0	No remarks	No remarks
2000-07-22	Cas2	B	0	3	0	No remarks	No remarks
2000-07-22	Cas2	C	0	0	0	No remarks	No remarks
2000-07-22	Cas2	D	0	1	0	No remarks	No remarks
2000-07-22	Cas3	A	0	0	0	No remarks	No remarks
2000-07-22	Cas3	B	0	0	0	No remarks	No remarks
2000-07-22	Cas3	C	0	0	0	No remarks	No remarks
2000-07-22	Cas3	D	0	0	0	No remarks	No remarks
2000-07-22	Cas4	A	0	0	0	No remarks	No remarks
2000-07-22	Cas4	B	0	0	0	No remarks	No remarks
2000-07-22	Cas4	C	0	0	0	No remarks	No remarks
2000-07-22	Cas4	D	0	0	0	No remarks	No remarks
2000-07-29	Cas1	A	0	0	2	No remarks	No remarks
2000-07-29	Cas1	B	0	0	3	No remarks	No remarks
2000-07-29	Cas1	C	0	0	3	No remarks	No remarks
2000-07-29	Cas1	D	0	1	13	No remarks	No remarks
2000-07-29	Cas2	A	0	2	2	No remarks	No remarks
2000-07-29	Cas2	B	0	1	1	No remarks	No remarks
2000-07-29	Cas2	C	0	0	0	No remarks	No remarks
2000-07-29	Cas2	D	0	0	1	No remarks	No remarks
2000-07-29	Cas3	A	0	0	0	No remarks	No remarks
2000-07-29	Cas3	B	0	0	0	No remarks	No remarks
2000-07-29	Cas3	C	0	0	0	No remarks	No remarks
2000-07-29	Cas3	D	0	0	0	No remarks	No remarks
2000-07-29	Cas4	A	0	0	0	No remarks	No remarks
2000-07-29	Cas4	B	0	0	0	No remarks	No remarks
2000-07-29	Cas4	C	1	0	0	No remarks	No remarks
2000-07-29	Cas4	D	1	0	0	No remarks	No remarks
2000-08-05	Cas1	A	0	0	2	No remarks	No remarks
2000-08-05	Cas1	B	0	0	3	No remarks	No remarks
2000-08-05	Cas1	C	0	0	3	No remarks	No remarks
2000-08-05	Cas1	D	0	0	13	No remarks	No remarks
2000-08-05	Cas2	A	0	1	3	No remarks	No remarks
2000-08-05	Cas2	B	0	0	2	No remarks	No remarks
2000-08-05	Cas2	C	0	0	0	No remarks	No remarks
2000-08-05	Cas2	D	0	0	1	No remarks	No remarks
2000-08-05	Cas3	A	0	0	0	No remarks	No remarks
2000-08-05	Cas3	B	0	0	0	No remarks	No remarks
2000-08-05	Cas3	C	0	0	0	No remarks	No remarks
2000-08-05	Cas3	D	0	0	0	No remarks	No remarks
2000-08-12	Cas1	A	0	0	0	No remarks	No remarks
2000-08-12	Cas1	B	0	0	0	No remarks	No remarks
2000-08-12	Cas1	C	0	0	2	No remarks	No remarks
2000-08-12	Cas1	D	0	0	9	No remarks	No remarks
2000-08-12	Cas2	A	0	0	3	No remarks	No remarks
2000-08-12	Cas2	B	0	0	3	No remarks	No remarks
2000-08-12	Cas2	C	0	0	0	No remarks	No remarks
2000-08-12	Cas2	D	0	0	0	No remarks	No remarks
2000-08-12	Cas3	A	0	0	0	No remarks	No remarks
2000-08-12	Cas3	B	0	0	0	No remarks	No remarks
2000-08-12	Cas3	C	0	0	0	No remarks	No remarks
2000-08-12	Cas3	D	0	0	0	No remarks	No remarks
2000-08-12	Cas4	A	0	0	0	No remarks	No remarks
2000-08-12	Cas4	B	0	0	0	No remarks	No remarks
2000-08-12	Cas4	C	0	0	0	No remarks	No remarks
2000-08-12	Cas4	D	0	0	0	No remarks	No remarks
2000-08-19	Cas3	A	0	0	0	No remarks	No remarks
2000-08-19	Cas3	B	0	0	0	No remarks	No remarks
2000-08-19	Cas3	C	0	0	0	No remarks	No remarks
2000-08-19	Cas3	D	0	0	0	No remarks	No remarks
2000-08-19	Cas4	A	0	0	0	No remarks	No remarks
2000-08-19	Cas4	B	0	0	0	No remarks	No remarks
2000-08-19	Cas4	C	0	0	0	No remarks	No remarks
2000-08-19	Cas4	D	0	0	0	No remarks	No remarks
2000-08-26	Cas4	A	0	0	0	No remarks	No remarks
2000-08-26	Cas4	B	0	0	0	No remarks	No remarks
2000-08-26	Cas4	C	0	0	0	No remarks	No remarks
2000-08-26	Cas4	D	0	0	0	No remarks	No remarks
2001-06-11	Cas1	A	0	0	0	No remarks	No remarks
2001-06-11	Cas1	B	0	0	0	No remarks	No remarks
2001-06-11	Cas1	C	0	0	0	No remarks	No remarks
2001-06-11	Cas1	D	0	0	0	No remarks	No remarks
2001-06-18	Cas1	A	0	0	0	No remarks	No remarks
2001-06-18	Cas1	B	0	0	0	No remarks	No remarks
2001-06-18	Cas1	C	0	0	0	No remarks	No remarks
2001-06-18	Cas1	D	0	0	0	No remarks	No remarks
2001-06-18	Cas3	A	0	0	0	No remarks	No remarks
2001-06-18	Cas3	B	0	0	0	No remarks	No remarks
2001-06-18	Cas3	C	0	0	0	No remarks	No remarks
2001-06-18	Cas3	D	0	0	0	No remarks	No remarks
2001-06-24	Cas1	A	0	0	0	No remarks	No remarks
2001-06-24	Cas1	B	0	0	0	No remarks	No remarks
2001-06-24	Cas1	C	0	0	0	No remarks	No remarks
2001-06-24	Cas1	D	0	0	0	No remarks	No remarks
2001-06-24	Cas2	A	0	0	0	No remarks	No remarks
2001-06-24	Cas2	B	0	0	0	No remarks	No remarks
2001-06-24	Cas2	C	0	0	0	No remarks	No remarks
2001-06-24	Cas2	D	0	0	0	No remarks	No remarks
2001-06-24	Cas3	A	0	0	0	No remarks	No remarks
2001-06-24	Cas3	B	0	0	0	No remarks	No remarks
2001-06-24	Cas3	C	0	0	0	No remarks	No remarks
2001-06-24	Cas3	D	0	0	0	No remarks	No remarks
2001-06-24	Cas4	A	0	0	0	Much water in plot	No remarks
2001-06-24	Cas4	B	0	0	0	Much water in plot	No remarks
2001-06-24	Cas4	C	0	0	0	Much water in plot	No remarks
2001-06-24	Cas4	D	0	0	0	Much water in plot	No remarks
2001-07-01	Cas1	A	42	8	0	No remarks	No remarks
2001-07-01	Cas1	B	39	11	0	No remarks	No remarks
2001-07-01	Cas1	C	38	12	0	No remarks	No remarks
2001-07-01	Cas1	D	48	2	0	No remarks	No remarks
2001-07-01	Cas2	A	20	0	0	No remarks	No remarks
2001-07-01	Cas2	B	35	0	0	No remarks	No remarks
2001-07-01	Cas2	C	15	0	0	No remarks	No remarks
2001-07-01	Cas2	D	12	0	0	No remarks	No remarks
2001-07-01	Cas3	A	15	0	0	No remarks	No remarks
2001-07-01	Cas3	B	7	0	0	No remarks	No remarks
2001-07-01	Cas3	C	5	0	0	No remarks	No remarks
2001-07-01	Cas3	D	6	0	0	No remarks	No remarks
2001-07-01	Cas4	A	0	0	0	No remarks	No remarks
2001-07-01	Cas4	B	0	0	0	No remarks	No remarks
2001-07-01	Cas4	C	0	0	0	No remarks	No remarks
2001-07-01	Cas4	D	3	0	0	No remarks	No remarks
2001-07-08	Cas1	A	3	47	0	No remarks	No remarks
2001-07-08	Cas1	B	5	45	0	No remarks	No remarks
2001-07-08	Cas1	C	1	49	0	No remarks	No remarks
2001-07-08	Cas1	D	10	40	0	No remarks	No remarks
2001-07-08	Cas2	A	49	1	0	No remarks	No remarks
2001-07-08	Cas2	B	49	1	0	No remarks	No remarks
2001-07-08	Cas2	C	40	10	0	No remarks	No remarks
2001-07-08	Cas2	D	45	5	0	No remarks	No remarks
2001-07-08	Cas3	A	41	9	0	No remarks	No remarks
2001-07-08	Cas3	B	41	9	0	No remarks	No remarks
2001-07-08	Cas3	C	47	3	0	No remarks	No remarks
2001-07-08	Cas3	D	45	5	0	No remarks	No remarks
2001-07-08	Cas4	A	10	0	0	No remarks	No remarks
2001-07-08	Cas4	B	17	0	0	No remarks	No remarks
2001-07-08	Cas4	C	29	0	0	No remarks	No remarks
2001-07-08	Cas4	D	37	1	0	No remarks	No remarks
2001-07-15	Cas1	A	1	49	0	No remarks	No remarks
2001-07-15	Cas1	B	0	42	8	No remarks	No remarks
2001-07-15	Cas1	C	0	40	10	No remarks	No remarks
2001-07-15	Cas1	D	1	43	6	No remarks	No remarks
2001-07-15	Cas2	A	7	43	0	No remarks	No remarks
2001-07-15	Cas2	B	8	42	0	No remarks	No remarks
2001-07-15	Cas2	C	0	50	0	No remarks	No remarks
2001-07-15	Cas2	D	2	48	0	No remarks	No remarks
2001-07-15	Cas3	A	1	49	0	No remarks	No remarks
2001-07-15	Cas3	B	2	48	0	No remarks	No remarks
2001-07-15	Cas3	C	0	50	0	No remarks	No remarks
2001-07-15	Cas3	D	1	49	0	No remarks	No remarks
2001-07-15	Cas4	A	10	0	0	No remarks	No remarks
2001-07-15	Cas4	B	17	0	0	No remarks	No remarks
2001-07-15	Cas4	C	29	0	0	No remarks	No remarks
2001-07-15	Cas4	D	37	1	0	No remarks	No remarks
2001-07-22	Cas1	A	0	30	20	No remarks	No remarks
2001-07-22	Cas1	B	0	24	26	No remarks	No remarks
2001-07-22	Cas1	C	0	27	33	No remarks	No remarks
2001-07-22	Cas1	D	0	37	13	No remarks	No remarks
2001-07-22	Cas2	A	0	36	14	No remarks	No remarks
2001-07-22	Cas2	B	0	46	4	No remarks	No remarks
2001-07-22	Cas2	C	0	45	5	No remarks	No remarks
2001-07-22	Cas2	D	0	46	4	No remarks	No remarks
2001-07-22	Cas3	A	0	23	27	No remarks	No remarks
2001-07-22	Cas3	B	0	42	8	No remarks	No remarks
2001-07-22	Cas3	C	0	29	21	No remarks	No remarks
2001-07-22	Cas3	D	0	45	5	No remarks	No remarks
2001-07-22	Cas4	A	5	45	0	No remarks	No remarks
2001-07-22	Cas4	B	0	50	0	No remarks	No remarks
2001-07-22	Cas4	C	0	50	0	No remarks	No remarks
2001-07-22	Cas4	D	0	50	0	No remarks	No remarks
2001-07-29	Cas1	A	0	3	47	No remarks	No remarks
2001-07-29	Cas1	B	0	2	48	No remarks	No remarks
2001-07-29	Cas1	C	0	5	45	No remarks	No remarks
2001-07-29	Cas1	D	0	1	49	No remarks	No remarks
2001-07-29	Cas2	A	0	9	41	No remarks	No remarks
2001-07-29	Cas2	B	0	7	43	No remarks	No remarks
2001-07-29	Cas2	C	0	12	38	No remarks	No remarks
2001-07-29	Cas2	D	0	22	38	No remarks	No remarks
2001-07-29	Cas3	A	0	13	37	No remarks	No remarks
2001-07-29	Cas3	B	0	12	38	No remarks	No remarks
2001-07-29	Cas3	C	0	6	44	No remarks	No remarks
2001-07-29	Cas3	D	0	1	49	No remarks	No remarks
2001-07-29	Cas4	A	0	21	39	No remarks	No remarks
2001-07-29	Cas4	B	0	23	27	No remarks	No remarks
2001-07-29	Cas4	C	0	35	15	No remarks	No remarks
2001-07-29	Cas4	D	0	32	18	No remarks	No remarks
2001-08-05	Cas1	A	0	0	50	No remarks	No remarks
2001-08-05	Cas1	B	0	1	49	No remarks	No remarks
2001-08-05	Cas1	C	0	0	50	No remarks	No remarks
2001-08-05	Cas1	D	0	0	50	No remarks	No remarks
2001-08-05	Cas2	A	0	0	50	No remarks	No remarks
2001-08-05	Cas2	B	0	0	50	No remarks	No remarks
2001-08-05	Cas2	C	0	1	49	No remarks	No remarks
2001-08-05	Cas2	D	0	0	50	No remarks	No remarks
2001-08-05	Cas3	A	0	6	44	No remarks	No remarks
2001-08-05	Cas3	B	0	4	46	No remarks	No remarks
2001-08-05	Cas3	C	0	2	48	No remarks	No remarks
2001-08-05	Cas3	D	0	0	50	No remarks	No remarks
2001-08-05	Cas4	A	0	1	49	No remarks	No remarks
2001-08-05	Cas4	B	0	0	50	No remarks	No remarks
2001-08-05	Cas4	C	0	0	50	No remarks	No remarks
2001-08-05	Cas4	D	0	2	48	No remarks	No remarks
2001-08-12	Cas2	A	0	0	50	No remarks	No remarks
2001-08-12	Cas2	B	0	0	50	No remarks	No remarks
2001-08-12	Cas2	C	0	0	50	No remarks	No remarks
2001-08-12	Cas2	D	0	0	50	No remarks	No remarks
2001-08-12	Cas3	A	0	1	49	No remarks	No remarks
2001-08-12	Cas3	B	0	0	50	No remarks	No remarks
2001-08-12	Cas3	C	0	0	50	No remarks	No remarks
2001-08-12	Cas3	D	0	0	50	No remarks	No remarks
2001-08-19	Cas2	A	0	0	50	No remarks	No remarks
2001-08-19	Cas2	B	0	0	50	No remarks	No remarks
2001-08-19	Cas2	C	0	0	50	No remarks	No remarks
2001-08-19	Cas2	D	0	0	50	No remarks	No remarks
2001-08-19	Cas3	A	0	0	50	No remarks	No remarks
2001-08-19	Cas3	B	0	0	50	No remarks	No remarks
2001-08-19	Cas3	C	0	0	50	No remarks	No remarks
2001-08-19	Cas3	D	0	0	50	No remarks	No remarks
2002-06-17	Cas1	A	0	0	0	No remarks	No remarks
2002-06-17	Cas1	B	0	0	0	No remarks	No remarks
2002-06-17	Cas1	C	0	0	0	No remarks	No remarks
2002-06-17	Cas1	D	0	0	0	No remarks	No remarks
2002-06-24	Cas1	A	50	0	0	No remarks	No remarks
2002-06-24	Cas1	B	50	0	0	No remarks	No remarks
2002-06-24	Cas1	C	50	0	0	No remarks	No remarks
2002-06-24	Cas1	D	50	0	0	No remarks	No remarks
2002-06-24	Cas2	A	0	0	0	No remarks	No remarks
2002-06-24	Cas2	B	0	0	0	No remarks	No remarks
2002-06-24	Cas2	C	0	0	0	No remarks	No remarks
2002-06-24	Cas2	D	0	0	0	No remarks	No remarks
2002-06-24	Cas3	A	0	0	0	No remarks	No remarks
2002-06-24	Cas3	B	0	0	0	No remarks	No remarks
2002-06-24	Cas3	C	0	0	0	No remarks	No remarks
2002-06-24	Cas3	D	0	0	0	No remarks	No remarks
2002-06-24	Cas4	A	0	0	0	No remarks	No remarks
2002-06-24	Cas4	B	0	0	0	No remarks	No remarks
2002-06-24	Cas4	C	0	0	0	No remarks	No remarks
2002-06-24	Cas4	D	0	0	0	No remarks	No remarks
2002-07-01	Cas1	A	49	1	0	No remarks	No remarks
2002-07-01	Cas1	B	22	28	0	No remarks	No remarks
2002-07-01	Cas1	C	40	10	0	No remarks	No remarks
2002-07-01	Cas1	D	29	21	0	No remarks	No remarks
2002-07-01	Cas2	A	50	0	0	No remarks	No remarks
2002-07-01	Cas2	B	50	0	0	No remarks	No remarks
2002-07-01	Cas2	C	23	0	0	No remarks	No remarks
2002-07-01	Cas2	D	30	0	0	No remarks	No remarks
2002-07-01	Cas3	A	50	0	0	No remarks	No remarks
2002-07-01	Cas3	B	41	0	0	No remarks	No remarks
2002-07-01	Cas3	C	34	0	0	No remarks	No remarks
2002-07-01	Cas3	D	18	0	0	No remarks	No remarks
2002-07-01	Cas4	A	2	0	0	No remarks	No remarks
2002-07-01	Cas4	B	3	0	0	No remarks	No remarks
2002-07-01	Cas4	C	1	0	0	No remarks	No remarks
2002-07-01	Cas4	D	15	0	0	No remarks	No remarks
2002-07-08	Cas1	A	12	38	0	No remarks	No remarks
2002-07-08	Cas1	B	4	46	0	No remarks	No remarks
2002-07-08	Cas1	C	2	48	0	No remarks	No remarks
2002-07-08	Cas1	D	0	50	0	No remarks	No remarks
2002-07-08	Cas2	A	36	14	0	No remarks	No remarks
2002-07-08	Cas2	B	31	19	0	No remarks	No remarks
2002-07-08	Cas2	C	21	29	0	No remarks	No remarks
2002-07-08	Cas2	D	2	48	0	No remarks	No remarks
2002-07-08	Cas3	A	31	19	0	No remarks	No remarks
2002-07-08	Cas3	B	33	17	0	No remarks	No remarks
2002-07-08	Cas3	C	32	18	0	No remarks	No remarks
2002-07-08	Cas3	D	22	24	0	No remarks	No remarks
2002-07-08	Cas4	A	5	6	0	No remarks	No remarks
2002-07-08	Cas4	B	2	4	0	No remarks	No remarks
2002-07-08	Cas4	C	8	11	0	No remarks	No remarks
2002-07-08	Cas4	D	21	29	0	No remarks	No remarks
2002-07-15	Cas1	A	0	47	3	No remarks	No remarks
2002-07-15	Cas1	B	0	37	13	No remarks	No remarks
2002-07-15	Cas1	C	0	18	32	No remarks	No remarks
2002-07-15	Cas1	D	0	19	31	No remarks	No remarks
2002-07-15	Cas2	A	2	47	1	No remarks	No remarks
2002-07-15	Cas2	B	0	48	2	No remarks	No remarks
2002-07-15	Cas2	C	0	48	2	No remarks	No remarks
2002-07-15	Cas2	D	0	50	0	No remarks	No remarks
2002-07-15	Cas3	A	1	49	0	No remarks	No remarks
2002-07-15	Cas3	B	2	48	0	No remarks	No remarks
2002-07-15	Cas3	C	0	50	0	No remarks	No remarks
2002-07-15	Cas3	D	1	49	0	No remarks	No remarks
2002-07-15	Cas4	A	1	14	1	No remarks	No remarks
2002-07-15	Cas4	B	0	8	0	No remarks	No remarks
2002-07-15	Cas4	C	1	41	0	No remarks	No remarks
2002-07-15	Cas4	D	0	48	4	No remarks	No remarks
2002-07-22	Cas1	A	0	3	47	No remarks	No remarks
2002-07-22	Cas1	B	0	12	38	No remarks	No remarks
2002-07-22	Cas1	C	0	2	48	No remarks	No remarks
2002-07-22	Cas1	D	0	0	50	No remarks	No remarks
2002-07-22	Cas2	A	0	25	25	No remarks	No remarks
2002-07-22	Cas2	B	0	23	27	No remarks	No remarks
2002-07-22	Cas2	C	0	16	34	No remarks	No remarks
2002-07-22	Cas2	D	0	33	17	No remarks	No remarks
2002-07-22	Cas3	A	0	28	26	No remarks	No remarks
2002-07-22	Cas3	B	0	14	36	No remarks	No remarks
2002-07-22	Cas3	C	0	13	37	No remarks	No remarks
2002-07-22	Cas3	D	0	5	45	No remarks	No remarks
2002-07-22	Cas4	A	0	5	11	No remarks	No remarks
2002-07-22	Cas4	B	0	1	7	No remarks	No remarks
2002-07-22	Cas4	C	0	8	16	No remarks	No remarks
2002-07-22	Cas4	D	0	16	34	No remarks	No remarks
2002-07-29	Cas1	A	0	1	49	No remarks	No remarks
2002-07-29	Cas1	B	0	0	50	No remarks	No remarks
2002-07-29	Cas1	C	0	0	50	No remarks	No remarks
2002-07-29	Cas1	D	0	0	50	No remarks	No remarks
2002-07-29	Cas2	A	0	0	50	No remarks	No remarks
2002-07-29	Cas2	B	0	1	49	No remarks	No remarks
2002-07-29	Cas2	C	0	0	50	No remarks	No remarks
2002-07-29	Cas2	D	0	4	46	No remarks	No remarks
2002-07-29	Cas3	A	0	4	46	No remarks	No remarks
2002-07-29	Cas3	B	0	0	50	No remarks	No remarks
2002-07-29	Cas3	C	0	0	50	No remarks	No remarks
2002-07-29	Cas3	D	0	0	42	No remarks	No remarks
2002-07-29	Cas4	A	0	1	15	No remarks	No remarks
2002-07-29	Cas4	B	1	0	8	No remarks	No remarks
2002-07-29	Cas4	C	0	1	26	No remarks	No remarks
2002-07-29	Cas4	D	0	0	50	No remarks	No remarks
2002-08-05	Cas1	A	0	0	50	No remarks	No remarks
2002-08-05	Cas1	B	0	0	50	No remarks	No remarks
2002-08-05	Cas1	C	0	0	50	No remarks	No remarks
2002-08-05	Cas1	D	0	0	50	No remarks	No remarks
2002-08-05	Cas2	A	0	0	50	No remarks	No remarks
2002-08-05	Cas2	B	0	0	50	No remarks	No remarks
2002-08-05	Cas2	C	0	0	50	No remarks	No remarks
2002-08-05	Cas2	D	0	0	50	No remarks	No remarks
2002-08-05	Cas3	A	0	0	50	No remarks	No remarks
2002-08-05	Cas3	B	0	0	50	No remarks	No remarks
2002-08-05	Cas3	C	0	0	50	No remarks	No remarks
2002-08-05	Cas3	D	0	0	50	No remarks	No remarks
2002-08-05	Cas4	A	0	0	16	No remarks	No remarks
2002-08-05	Cas4	B	0	0	8	No remarks	No remarks
2002-08-05	Cas4	C	0	0	42	No remarks	No remarks
