Date	Plot	Section	Buds	Flowers	Senescent	Open	Eaten	Field_remarks	General_remarks
1999-07-22	Pap4	D	0	0	0	0	0	No remarks	No remarks
1999-07-29	Pap1	A	20	13	0	0	0	No remarks	No remarks
1999-07-29	Pap1	B	25	4	0	0	0	No remarks	No remarks
1999-07-29	Pap1	C	25	3	0	0	0	No remarks	No remarks
1999-07-29	Pap1	D	23	9	0	0	0	No remarks	No remarks
1999-07-29	Pap2	A	18	31	0	0	0	No remarks	No remarks
1999-07-29	Pap2	B	18	5	0	0	0	No remarks	No remarks
1999-07-29	Pap2	C	22	6	0	0	0	No remarks	No remarks
1999-07-29	Pap2	D	15	12	0	0	0	No remarks	No remarks
1999-07-29	Pap3	A	19	5	0	0	0	No remarks	No remarks
1999-07-29	Pap3	B	20	5	0	0	0	No remarks	No remarks
1999-07-29	Pap3	C	22	3	0	0	0	No remarks	No remarks
1999-07-29	Pap3	D	20	7	0	0	0	No remarks	No remarks
1999-07-29	Pap4	A	0	0	0	0	0	No remarks	No remarks
1999-07-29	Pap4	B	2	0	0	0	0	No remarks	No remarks
1999-07-29	Pap4	C	0	0	0	0	0	No remarks	No remarks
1999-07-29	Pap4	D	0	0	0	0	0	No remarks	No remarks
1999-08-05	Pap1	A	10	24	4	0	1	No remarks	No remarks
1999-08-05	Pap1	B	17	42	0	0	0	No remarks	No remarks
1999-08-05	Pap1	C	22	25	0	0	0	No remarks	No remarks
1999-08-05	Pap1	D	17	37	2	0	0	No remarks	No remarks
1999-08-05	Pap2	A	10	42	7	0	2	No remarks	No remarks
1999-08-05	Pap2	B	8	37	2	0	0	No remarks	No remarks
1999-08-05	Pap2	C	6	44	2	0	0	No remarks	No remarks
1999-08-05	Pap2	D	3	44	3	0	0	No remarks	No remarks
1999-08-05	Pap3	A	2	27	1	0	0	No remarks	No remarks
1999-08-05	Pap3	B	8	39	1	0	0	No remarks	No remarks
1999-08-05	Pap3	C	6	49	0	0	0	No remarks	No remarks
1999-08-05	Pap3	D	4	16	7	0	0	No remarks	No remarks
1999-08-05	Pap4	A	0	0	0	0	0	No remarks	No remarks
1999-08-05	Pap4	B	2	0	0	0	0	No remarks	No remarks
1999-08-05	Pap4	C	0	0	0	0	0	No remarks	No remarks
1999-08-05	Pap4	D	10	0	0	0	0	No remarks	No remarks
1999-08-12	Pap1	A	3	28	10	0	0	No remarks	No remarks
1999-08-12	Pap1	B	7	49	10	0	0	No remarks	No remarks
1999-08-12	Pap1	C	7	40	5	0	0	No remarks	No remarks
1999-08-12	Pap1	D	5	22	15	0	0	No remarks	No remarks
1999-08-12	Pap2	A	1	37	22	0	0	No remarks	No remarks
1999-08-12	Pap2	B	1	33	18	0	0	No remarks	No remarks
1999-08-12	Pap2	C	3	29	11	0	0	No remarks	No remarks
1999-08-12	Pap2	D	1	32	8	0	0	No remarks	No remarks
1999-08-12	Pap3	A	1	21	7	0	0	No remarks	No remarks
1999-08-12	Pap3	B	1	34	14	0	0	No remarks	No remarks
1999-08-12	Pap3	C	0	51	3	0	3	No remarks	No remarks
1999-08-12	Pap3	D	0	12	7	0	7	No remarks	No remarks
1999-08-12	Pap4	A	0	1	0	0	0	No remarks	No remarks
1999-08-12	Pap4	B	3	1	0	0	0	No remarks	No remarks
1999-08-12	Pap4	C	0	0	0	0	0	No remarks	No remarks
1999-08-12	Pap4	D	12	2	0	0	0	No remarks	No remarks
1999-08-19	Pap1	A	0	14	18	0	0	No remarks	No remarks
1999-08-19	Pap1	B	0	16	27	0	0	No remarks	No remarks
1999-08-19	Pap1	C	0	17	22	0	0	No remarks	No remarks
1999-08-19	Pap1	D	0	8	31	0	0	No remarks	No remarks
1999-08-19	Pap2	A	0	1	53	0	0	No remarks	No remarks
1999-08-19	Pap2	B	0	3	31	0	0	No remarks	No remarks
1999-08-19	Pap2	C	2	4	37	0	0	No remarks	No remarks
1999-08-19	Pap2	D	0	9	27	0	0	No remarks	No remarks
1999-08-19	Pap3	A	0	0	16	0	0	No remarks	No remarks
1999-08-19	Pap3	B	0	1	30	0	0	No remarks	No remarks
1999-08-19	Pap3	C	0	2	34	0	0	No remarks	No remarks
1999-08-19	Pap3	D	0	0	19	0	0	No remarks	No remarks
1999-08-19	Pap4	A	0	1	0	0	0	No remarks	No remarks
1999-08-19	Pap4	B	0	7	0	0	0	No remarks	No remarks
1999-08-19	Pap4	C	1	5	0	0	0	No remarks	No remarks
1999-08-19	Pap4	D	0	6	0	0	0	No remarks	No remarks
1999-08-26	Pap1	A	1	8	35	4	0	No remarks	No remarks
1999-08-26	Pap1	B	2	7	39	0	0	No remarks	No remarks
1999-08-26	Pap1	C	3	11	29	1	0	No remarks	No remarks
1999-08-26	Pap1	D	4	3	35	4	0	No remarks	No remarks
1999-08-26	Pap2	A	0	2	45	3	1	No remarks	No remarks
1999-08-26	Pap2	B	0	1	28	3	0	No remarks	No remarks
1999-08-26	Pap2	C	2	6	27	2	0	No remarks	No remarks
1999-08-26	Pap2	D	0	6	21	2	0	No remarks	No remarks
1999-08-26	Pap3	A	0	0	19	4	0	No remarks	No remarks
1999-08-26	Pap3	B	0	0	24	2	0	No remarks	No remarks
1999-08-26	Pap3	C	0	0	26	4	0	No remarks	No remarks
1999-08-26	Pap3	D	0	0	12	9	0	No remarks	No remarks
2000-06-04	Pap1	A	0	0	0	0	0	No remarks	No remarks
2000-06-04	Pap1	B	0	0	0	0	0	No remarks	No remarks
2000-06-04	Pap1	C	0	0	0	0	0	No remarks	No remarks
2000-06-04	Pap1	D	0	0	0	0	0	No remarks	No remarks
2000-06-10	Pap1	A	0	0	0	0	0	No remarks	No remarks
2000-06-10	Pap1	B	0	0	0	0	0	No remarks	No remarks
2000-06-10	Pap1	C	0	0	0	0	0	No remarks	No remarks
2000-06-10	Pap1	D	0	0	0	0	0	No remarks	No remarks
2000-06-17	Pap1	A	1	0	0	0	0	No remarks	No remarks
2000-06-17	Pap1	B	0	0	0	0	0	No remarks	No remarks
2000-06-17	Pap1	C	0	0	0	0	0	No remarks	No remarks
2000-06-17	Pap1	D	0	0	0	0	0	No remarks	No remarks
2000-06-17	Pap2	A	0	0	0	0	0	Water in plot	No remarks
2000-06-17	Pap2	B	0	0	0	0	0	Water in plot	No remarks
2000-06-17	Pap2	C	0	0	0	0	0	Water in plot	No remarks
2000-06-17	Pap2	D	0	0	0	0	0	Water in plot	No remarks
2000-06-24	Pap1	A	10	0	0	0	0	No remarks	No remarks
2000-06-24	Pap1	B	11	0	0	0	0	No remarks	No remarks
2000-06-24	Pap1	C	1	0	0	0	0	No remarks	No remarks
2000-06-24	Pap1	D	3	0	0	0	0	No remarks	No remarks
2000-06-24	Pap2	A	0	0	0	0	0	No remarks	No remarks
2000-06-24	Pap2	B	0	0	0	0	0	No remarks	No remarks
2000-06-24	Pap2	C	0	0	0	0	0	No remarks	No remarks
2000-06-24	Pap2	D	0	0	0	0	0	No remarks	No remarks
2000-06-24	Pap3	A	0	0	0	0	0	No remarks	No remarks
2000-06-24	Pap3	B	0	0	0	0	0	No remarks	No remarks
2000-06-24	Pap3	C	0	0	0	0	0	No remarks	No remarks
2000-06-24	Pap3	D	1	0	0	0	0	No remarks	No remarks
2000-06-24	Pap4	A	0	0	0	0	0	Water in plot	No remarks
2000-06-24	Pap4	B	0	0	0	0	0	Water in plot	No remarks
2000-06-24	Pap4	C	0	0	0	0	0	Water in plot	No remarks
2000-06-24	Pap4	D	0	0	0	0	0	Water in plot	No remarks
2000-07-01	Pap1	A	15	9	0	0	0	No remarks	No remarks
2000-07-01	Pap1	B	20	9	0	0	0	No remarks	No remarks
2000-07-01	Pap1	C	8	5	0	0	0	No remarks	No remarks
2000-07-01	Pap1	D	9	1	0	0	0	No remarks	No remarks
2000-07-01	Pap2	A	0	0	0	0	0	No remarks	No remarks
2000-07-01	Pap2	B	1	0	0	0	0	No remarks	No remarks
2000-07-01	Pap2	C	0	0	0	0	0	No remarks	No remarks
2000-07-01	Pap2	D	0	0	0	0	0	No remarks	No remarks
2000-07-01	Pap3	A	7	0	0	0	0	No remarks	No remarks
2000-07-01	Pap3	B	9	0	0	0	0	No remarks	No remarks
2000-07-01	Pap3	C	10	0	0	0	0	No remarks	No remarks
2000-07-01	Pap3	D	12	0	0	0	0	No remarks	No remarks
2000-07-01	Pap4	A	0	0	0	0	0	No remarks	No remarks
2000-07-01	Pap4	B	0	0	0	0	0	No remarks	No remarks
2000-07-01	Pap4	C	0	0	0	0	0	No remarks	No remarks
2000-07-01	Pap4	D	0	0	0	0	0	No remarks	No remarks
2000-07-08	Pap1	A	11	34	2	0	0	No remarks	No remarks
2000-07-08	Pap1	B	8	41	5	0	0	No remarks	No remarks
2000-07-08	Pap1	C	8	34	2	0	0	No remarks	No remarks
2000-07-08	Pap1	D	7	16	0	0	0	No remarks	No remarks
2000-07-08	Pap2	A	15	6	0	0	0	1 white flower	No remarks
2000-07-08	Pap2	B	4	3	0	0	0	No remarks	No remarks
2000-07-08	Pap2	C	17	1	0	0	0	No remarks	No remarks
2000-07-08	Pap2	D	21	2	0	0	0	No remarks	No remarks
2000-07-08	Pap3	A	10	11	0	0	0	No remarks	No remarks
2000-07-08	Pap3	B	17	12	0	0	0	No remarks	No remarks
2000-07-08	Pap3	C	33	9	0	0	0	No remarks	No remarks
2000-07-08	Pap3	D	5	12	0	0	0	No remarks	No remarks
2000-07-08	Pap4	A	0	0	0	0	0	No remarks	No remarks
2000-07-08	Pap4	B	1	0	0	0	0	No remarks	No remarks
2000-07-08	Pap4	C	0	0	0	0	0	No remarks	No remarks
2000-07-08	Pap4	D	0	0	0	0	0	No remarks	No remarks
2000-07-14	Pap1	A	9	24	13	0	0	No remarks	No remarks
2000-07-14	Pap1	B	8	45	10	0	0	No remarks	No remarks
2000-07-14	Pap1	C	7	37	6	0	0	No remarks	No remarks
2000-07-14	Pap1	D	4	27	4	0	0	No remarks	No remarks
2000-07-14	Pap2	A	27	17	0	0	0	2 white flowers	No remarks
2000-07-14	Pap2	B	26	21	0	0	0	No remarks	No remarks
2000-07-14	Pap2	C	20	19	0	0	0	1 white flower	No remarks
2000-07-14	Pap2	D	11	19	0	0	0	1 white flower	No remarks
2000-07-14	Pap3	A	10	22	0	0	0	No remarks	No remarks
2000-07-14	Pap3	B	12	37	0	0	0	No remarks	No remarks
2000-07-14	Pap3	C	9	40	0	0	0	No remarks	No remarks
2000-07-14	Pap3	D	6	26	0	0	0	No remarks	No remarks
2000-07-14	Pap4	A	1	0	0	0	0	No remarks	No remarks
2000-07-14	Pap4	B	1	0	0	0	0	No remarks	No remarks
2000-07-14	Pap4	C	0	0	0	0	0	No remarks	No remarks
2000-07-14	Pap4	D	0	0	0	0	0	No remarks	No remarks
2000-07-22	Pap1	A	0	12	23	0	0	No remarks	No remarks
2000-07-22	Pap1	B	5	17	24	0	0	No remarks	No remarks
2000-07-22	Pap1	C	12	19	26	0	0	No remarks	No remarks
2000-07-22	Pap1	D	2	6	27	0	0	No remarks	No remarks
2000-07-22	Pap2	A	12	39	8	0	0	No remarks	No remarks
2000-07-22	Pap2	B	10	26	6	0	0	No remarks	No remarks
2000-07-22	Pap2	C	15	34	4	0	0	No remarks	No remarks
2000-07-22	Pap2	D	24	36	6	0	0	No remarks	No remarks
2000-07-22	Pap3	A	4	26	11	0	0	No remarks	No remarks
2000-07-22	Pap3	B	2	28	17	0	0	No remarks	No remarks
2000-07-22	Pap3	C	4	30	20	0	0	No remarks	No remarks
2000-07-22	Pap3	D	2	17	18	0	0	No remarks	No remarks
2000-07-22	Pap4	A	0	2	0	0	0	No remarks	No remarks
2000-07-22	Pap4	B	0	0	0	0	0	No remarks	No remarks
2000-07-22	Pap4	C	2	0	0	0	0	No remarks	No remarks
2000-07-22	Pap4	D	0	2	0	0	0	No remarks	No remarks
2000-07-29	Pap1	A	0	8	41	2	0	No remarks	No remarks
2000-07-29	Pap1	B	0	6	42	3	0	No remarks	No remarks
2000-07-29	Pap1	C	0	7	40	0	0	No remarks	No remarks
2000-07-29	Pap1	D	0	9	31	3	0	No remarks	No remarks
2000-07-29	Pap2	A	1	30	23	0	0	1 white flower	No remarks
2000-07-29	Pap2	B	1	33	17	0	0	1 white flower	No remarks
2000-07-29	Pap2	C	0	36	27	0	0	No remarks	No remarks
2000-07-29	Pap2	D	3	27	28	0	0	No remarks	No remarks
2000-07-29	Pap3	A	0	15	35	0	0	No remarks	No remarks
2000-07-29	Pap3	B	0	18	32	0	0	No remarks	No remarks
2000-07-29	Pap3	C	0	10	41	0	0	No remarks	No remarks
2000-07-29	Pap3	D	0	9	25	0	0	No remarks	No remarks
2000-07-29	Pap4	A	0	3	1	0	0	No remarks	No remarks
2000-07-29	Pap4	B	0	13	0	0	0	No remarks	No remarks
2000-07-29	Pap4	C	1	10	0	0	0	No remarks	No remarks
2000-07-29	Pap4	D	0	5	2	0	0	No remarks	No remarks
2000-08-05	Pap1	A	0	4	31	9	0	No remarks	No remarks
2000-08-05	Pap1	B	0	4	42	8	0	No remarks	No remarks
2000-08-05	Pap1	C	0	5	34	8	0	No remarks	No remarks
2000-08-05	Pap1	D	0	3	25	11	0	No remarks	No remarks
2000-08-05	Pap2	A	0	10	40	0	0	No remarks	No remarks
2000-08-05	Pap2	B	0	16	34	0	0	No remarks	No remarks
2000-08-05	Pap2	C	0	7	44	0	0	No remarks	No remarks
2000-08-05	Pap2	D	0	12	39	0	0	No remarks	No remarks
2000-08-05	Pap3	A	0	12	38	0	0	No remarks	No remarks
2000-08-05	Pap3	B	0	5	47	0	0	No remarks	No remarks
2000-08-05	Pap3	C	0	9	41	0	0	No remarks	No remarks
2000-08-05	Pap3	D	0	3	29	0	0	No remarks	No remarks
2000-08-05	Pap4	A	0	1	3	0	0	No remarks	No remarks
2000-08-05	Pap4	B	0	7	5	0	0	No remarks	No remarks
2000-08-05	Pap4	C	0	4	7	0	0	No remarks	No remarks
2000-08-05	Pap4	D	0	5	2	0	0	No remarks	No remarks
2000-08-12	Pap1	A	0	0	15	21	0	No remarks	No remarks
2000-08-12	Pap1	B	0	0	26	31	0	No remarks	No remarks
2000-08-12	Pap1	C	0	1	17	28	0	No remarks	No remarks
2000-08-12	Pap1	D	0	1	13	35	0	No remarks	No remarks
2000-08-12	Pap2	A	0	0	46	6	0	No remarks	No remarks
2000-08-12	Pap2	B	0	0	48	2	0	No remarks	No remarks
2000-08-12	Pap2	C	0	1	41	8	0	No remarks	No remarks
2000-08-12	Pap2	D	0	1	50	3	0	No remarks	No remarks
2000-08-12	Pap3	A	0	0	36	14	0	No remarks	No remarks
2000-08-12	Pap3	B	0	0	35	15	0	No remarks	No remarks
2000-08-12	Pap3	C	0	1	42	8	0	No remarks	No remarks
2000-08-12	Pap3	D	0	1	22	8	0	No remarks	No remarks
2000-08-12	Pap4	A	0	0	4	0	0	No remarks	No remarks
2000-08-12	Pap4	B	0	0	13	0	0	No remarks	No remarks
2000-08-12	Pap4	C	0	1	10	0	0	No remarks	No remarks
2000-08-12	Pap4	D	0	0	7	0	0	No remarks	No remarks
2000-08-19	Pap1	A	0	0	6	34	0	No remarks	No remarks
2000-08-19	Pap1	B	0	0	2	48	0	No remarks	No remarks
2000-08-19	Pap1	C	0	0	1	40	0	No remarks	No remarks
2000-08-19	Pap1	D	0	0	2	40	0	No remarks	No remarks
2000-08-19	Pap2	A	0	0	0	8	42	No remarks	No remarks
2000-08-19	Pap2	B	0	0	0	1	51	No remarks	No remarks
2000-08-19	Pap2	C	0	0	0	1	49	No remarks	No remarks
2000-08-19	Pap2	D	0	0	0	8	42	No remarks	No remarks
2000-08-19	Pap3	A	0	0	3	33	14	No remarks	No remarks
2000-08-19	Pap3	B	0	0	1	30	19	No remarks	No remarks
2000-08-19	Pap3	C	0	0	2	32	16	No remarks	No remarks
2000-08-19	Pap3	D	0	0	0	16	14	No remarks	No remarks
2000-08-19	Pap4	A	0	0	0	4	0	No remarks	No remarks
2000-08-19	Pap4	B	0	0	1	11	1	No remarks	No remarks
2000-08-19	Pap4	C	0	0	5	5	0	No remarks	No remarks
2000-08-19	Pap4	D	0	0	0	7	1	No remarks	No remarks
2000-08-26	Pap1	A	0	0	0	23	2	No remarks	No remarks
2000-08-26	Pap1	B	0	0	0	37	3	No remarks	No remarks
2000-08-26	Pap1	C	0	0	0	31	2	No remarks	No remarks
2000-08-26	Pap1	D	0	0	0	28	0	No remarks	No remarks
2000-08-26	Pap2	A	0	0	0	3	48	No remarks	No remarks
2000-08-26	Pap2	B	0	0	0	1	49	No remarks	No remarks
2000-08-26	Pap2	C	0	0	0	0	50	No remarks	No remarks
2000-08-26	Pap2	D	0	0	0	1	52	No remarks	No remarks
2000-08-26	Pap3	A	0	0	0	14	36	No remarks	No remarks
2000-08-26	Pap3	B	0	0	0	30	19	No remarks	No remarks
2000-08-26	Pap3	C	0	0	0	19	31	No remarks	No remarks
2000-08-26	Pap3	D	0	0	0	16	15	No remarks	No remarks
2000-08-26	Pap4	A	0	0	0	2	0	No remarks	No remarks
2000-08-26	Pap4	B	0	0	1	10	1	No remarks	No remarks
2000-08-26	Pap4	C	0	0	2	6	2	No remarks	No remarks
2000-08-26	Pap4	D	0	0	0	6	1	No remarks	No remarks
2001-06-11	Pap1	A	0	0	0	0	0	No remarks	No remarks
2001-06-11	Pap1	B	0	0	0	0	0	No remarks	No remarks
2001-06-11	Pap1	C	0	0	0	0	0	No remarks	No remarks
2001-06-11	Pap1	D	0	0	0	0	0	No remarks	No remarks
2001-06-18	Pap1	A	0	0	0	0	0	No remarks	No remarks
2001-06-18	Pap1	B	0	0	0	0	0	No remarks	No remarks
2001-06-18	Pap1	C	0	0	0	0	0	No remarks	No remarks
2001-06-18	Pap1	D	0	0	0	0	0	No remarks	No remarks
2001-06-24	Pap1	A	0	0	0	0	0	No remarks	No remarks
2001-06-24	Pap1	B	0	0	0	0	0	No remarks	No remarks
2001-06-24	Pap1	C	0	0	0	0	0	No remarks	No remarks
2001-06-24	Pap1	D	0	0	0	0	0	No remarks	No remarks
2001-06-24	Pap2	A	0	0	0	0	0	No remarks	No remarks
2001-06-24	Pap2	B	0	0	0	0	0	No remarks	No remarks
2001-06-24	Pap2	C	0	0	0	0	0	No remarks	No remarks
2001-06-24	Pap2	D	0	0	0	0	0	No remarks	No remarks
2001-06-24	Pap3	A	0	0	0	0	0	Much water in plot	No remarks
2001-06-24	Pap3	B	0	0	0	0	0	Much water in plot	No remarks
2001-06-24	Pap3	C	0	0	0	0	0	Much water in plot	No remarks
2001-06-24	Pap3	D	0	0	0	0	0	Much water in plot	No remarks
2001-07-01	Pap1	A	5	0	0	0	0	No remarks	No remarks
2001-07-01	Pap1	B	2	0	0	0	0	No remarks	No remarks
2001-07-01	Pap1	C	1	0	0	0	0	No remarks	No remarks
2001-07-01	Pap1	D	1	0	0	0	0	No remarks	No remarks
2001-07-01	Pap2	A	1	0	0	0	0	No remarks	No remarks
2001-07-01	Pap2	B	2	0	0	0	0	No remarks	No remarks
2001-07-01	Pap2	C	1	0	0	0	0	No remarks	No remarks
2001-07-01	Pap2	D	2	0	0	0	0	No remarks	No remarks
2001-07-01	Pap3	A	1	0	0	0	0	No remarks	No remarks
2001-07-01	Pap3	B	1	0	0	0	0	No remarks	No remarks
2001-07-01	Pap3	C	2	0	0	0	0	No remarks	No remarks
2001-07-01	Pap3	D	1	0	0	0	0	No remarks	No remarks
2001-07-01	Pap4	A	0	0	0	0	0	No remarks	No remarks
2001-07-01	Pap4	B	0	0	0	0	0	No remarks	No remarks
2001-07-01	Pap4	C	0	0	0	0	0	No remarks	No remarks
2001-07-01	Pap4	D	0	0	0	0	0	No remarks	No remarks
2001-07-08	Pap1	A	7	1	0	0	0	No remarks	No remarks
2001-07-08	Pap1	B	5	1	0	0	0	No remarks	No remarks
2001-07-08	Pap1	C	4	0	0	0	0	No remarks	No remarks
2001-07-08	Pap1	D	1	0	0	0	0	No remarks	No remarks
2001-07-08	Pap2	A	5	0	0	0	0	No remarks	No remarks
2001-07-08	Pap2	B	4	0	0	0	0	No remarks	No remarks
2001-07-08	Pap2	C	7	0	0	0	0	No remarks	No remarks
2001-07-08	Pap2	D	5	0	0	0	0	No remarks	No remarks
2001-07-08	Pap3	A	1	0	0	0	0	No remarks	No remarks
2001-07-08	Pap3	B	1	0	0	0	0	No remarks	No remarks
2001-07-08	Pap3	C	2	0	0	0	0	No remarks	No remarks
2001-07-08	Pap3	D	1	0	0	0	0	No remarks	No remarks
2001-07-08	Pap4	A	0	0	0	0	0	No remarks	No remarks
2001-07-08	Pap4	B	1	0	0	0	0	No remarks	No remarks
2001-07-08	Pap4	C	1	0	0	0	0	No remarks	No remarks
2001-07-08	Pap4	D	1	0	0	0	0	No remarks	No remarks
2001-07-15	Pap1	A	6	32	0	0	0	No remarks	No remarks
2001-07-15	Pap1	B	11	39	0	0	0	No remarks	No remarks
2001-07-15	Pap1	C	3	11	0	0	0	No remarks	No remarks
2001-07-15	Pap1	D	7	27	0	0	0	No remarks	No remarks
2001-07-15	Pap2	A	15	35	0	0	0	No remarks	No remarks
2001-07-15	Pap2	B	25	25	0	0	0	No remarks	No remarks
2001-07-15	Pap2	C	8	9	0	0	0	No remarks	No remarks
2001-07-15	Pap2	D	15	25	0	0	0	No remarks	No remarks
2001-07-15	Pap3	A	11	14	0	0	0	No remarks	No remarks
2001-07-15	Pap3	B	26	6	0	0	0	No remarks	No remarks
2001-07-15	Pap3	C	12	10	0	0	0	No remarks	No remarks
2001-07-15	Pap3	D	7	0	0	0	0	No remarks	No remarks
2001-07-15	Pap4	A	0	0	0	0	0	No remarks	No remarks
2001-07-15	Pap4	B	1	0	0	0	0	No remarks	No remarks
2001-07-15	Pap4	C	1	0	0	0	0	No remarks	No remarks
2001-07-15	Pap4	D	1	0	0	0	0	No remarks	No remarks
2001-07-22	Pap1	A	8	28	3	0	0	No remarks	No remarks
2001-07-22	Pap1	B	1	48	2	0	0	No remarks	No remarks
2001-07-22	Pap1	C	9	38	1	0	0	No remarks	No remarks
2001-07-22	Pap1	D	7	30	1	0	0	No remarks	No remarks
2001-07-22	Pap2	A	14	36	1	0	0	No remarks	No remarks
2001-07-22	Pap2	B	12	34	4	0	0	No remarks	No remarks
2001-07-22	Pap2	C	5	19	1	0	0	No remarks	No remarks
2001-07-22	Pap2	D	6	40	0	0	0	No remarks	No remarks
2001-07-22	Pap3	A	2	20	0	0	0	No remarks	No remarks
2001-07-22	Pap3	B	5	21	0	0	0	No remarks	No remarks
2001-07-22	Pap3	C	4	17	0	0	0	No remarks	No remarks
2001-07-22	Pap3	D	6	21	0	0	0	No remarks	No remarks
2001-07-22	Pap4	A	0	0	0	0	0	No remarks	No remarks
2001-07-22	Pap4	B	1	0	0	0	0	No remarks	No remarks
2001-07-22	Pap4	C	1	0	0	0	0	No remarks	No remarks
2001-07-22	Pap4	D	1	0	0	0	0	No remarks	No remarks
2001-07-29	Pap1	A	3	15	10	0	0	No remarks	No remarks
2001-07-29	Pap1	B	2	38	10	0	0	No remarks	No remarks
2001-07-29	Pap1	C	4	40	6	0	0	No remarks	No remarks
2001-07-29	Pap1	D	2	28	20	0	0	No remarks	No remarks
2001-07-29	Pap2	A	1	24	25	0	0	No remarks	No remarks
2001-07-29	Pap2	B	5	22	23	0	0	No remarks	No remarks
2001-07-29	Pap2	C	3	24	22	0	0	No remarks	No remarks
2001-07-29	Pap2	D	4	21	25	0	0	No remarks	No remarks
2001-07-29	Pap3	A	2	39	9	0	0	No remarks	No remarks
2001-07-29	Pap3	B	1	33	11	0	0	No remarks	No remarks
2001-07-29	Pap3	C	3	40	7	0	0	No remarks	No remarks
2001-07-29	Pap3	D	2	20	3	0	0	No remarks	No remarks
2001-07-29	Pap4	A	1	10	0	0	0	No remarks	No remarks
2001-07-29	Pap4	B	2	5	0	0	0	No remarks	No remarks
2001-07-29	Pap4	C	4	4	0	0	0	No remarks	No remarks
2001-07-29	Pap4	D	4	6	0	0	0	No remarks	No remarks
2001-08-05	Pap1	A	0	3	35	2	0	No remarks	No remarks
2001-08-05	Pap1	B	0	5	45	0	0	No remarks	No remarks
2001-08-05	Pap1	C	0	9	41	0	0	No remarks	No remarks
2001-08-05	Pap1	D	0	6	38	1	0	No remarks	No remarks
2001-08-05	Pap2	A	0	2	46	2	0	No remarks	No remarks
2001-08-05	Pap2	B	0	5	44	1	0	No remarks	No remarks
2001-08-05	Pap2	C	0	3	44	3	0	No remarks	No remarks
2001-08-05	Pap2	D	0	6	43	1	0	No remarks	No remarks
2001-08-05	Pap3	A	0	2	37	0	0	No remarks	No remarks
2001-08-05	Pap3	B	0	4	46	0	0	No remarks	No remarks
2001-08-05	Pap3	C	0	1	49	0	0	No remarks	No remarks
2001-08-05	Pap3	D	0	3	36	0	0	No remarks	No remarks
2001-08-05	Pap4	A	0	15	0	0	0	No remarks	No remarks
2001-08-05	Pap4	B	0	20	0	0	0	No remarks	No remarks
2001-08-05	Pap4	C	0	11	0	0	0	No remarks	No remarks
2001-08-05	Pap4	D	0	9	0	0	0	No remarks	No remarks
2001-08-12	Pap1	A	0	2	26	12	0	No remarks	No remarks
2001-08-12	Pap1	B	0	0	46	4	0	No remarks	No remarks
2001-08-12	Pap1	C	0	2	47	1	0	No remarks	No remarks
2001-08-12	Pap1	D	0	2	25	4	0	No remarks	No remarks
2001-08-12	Pap2	A	0	1	41	8	0	No remarks	No remarks
2001-08-12	Pap2	B	0	1	44	5	0	No remarks	No remarks
2001-08-12	Pap2	C	0	3	44	3	0	No remarks	No remarks
2001-08-12	Pap2	D	0	1	43	6	0	No remarks	No remarks
2001-08-12	Pap3	A	0	2	37	0	0	No remarks	No remarks
2001-08-12	Pap3	B	0	4	46	0	0	No remarks	No remarks
2001-08-12	Pap3	C	0	1	49	0	0	No remarks	No remarks
2001-08-12	Pap3	D	0	3	36	2	0	No remarks	No remarks
2001-08-19	Pap1	A	0	2	7	38	-9999	No remarks	No remarks
2001-08-19	Pap1	B	0	0	4	46	-9999	No remarks	No remarks
2001-08-19	Pap1	C	0	0	14	26	-9999	No remarks	No remarks
2001-08-19	Pap1	D	0	0	10	40	-9999	No remarks	No remarks
2001-08-19	Pap2	A	0	0	4	44	-9999	No remarks	No remarks
2001-08-19	Pap2	B	0	1	15	26	-9999	No remarks	No remarks
2001-08-19	Pap2	C	0	1	11	30	-9999	No remarks	No remarks
2001-08-19	Pap2	D	0	0	17	27	-9999	No remarks	No remarks
2001-08-19	Pap3	A	0	0	14	36	-9999	No remarks	No remarks
2001-08-19	Pap3	B	0	0	25	25	-9999	No remarks	No remarks
2001-08-19	Pap3	C	0	1	23	26	-9999	No remarks	No remarks
2001-08-19	Pap3	D	0	0	16	34	-9999	No remarks	No remarks
2001-08-19	Pap4	A	0	0	10	0	-9999	No remarks	No remarks
2001-08-19	Pap4	B	0	0	12	0	-9999	No remarks	No remarks
2001-08-19	Pap4	C	0	0	7	0	-9999	No remarks	No remarks
2001-08-19	Pap4	D	0	0	8	0	-9999	No remarks	No remarks
2001-08-26	Pap1	A	0	0	2	48	-9999	No remarks	No remarks
2001-08-26	Pap1	B	0	0	3	37	-9999	No remarks	No remarks
2001-08-26	Pap1	C	0	0	6	39	-9999	No remarks	No remarks
2001-08-26	Pap1	D	0	0	5	38	-9999	No remarks	No remarks
2001-08-26	Pap2	A	0	0	1	36	-9999	No remarks	No remarks
2001-08-26	Pap2	B	0	0	4	46	-9999	No remarks	No remarks
2001-08-26	Pap2	C	0	0	4	38	-9999	No remarks	No remarks
2001-08-26	Pap2	D	0	0	5	39	-9999	No remarks	No remarks
2001-08-26	Pap3	A	0	0	2	48	-9999	No remarks	No remarks
2001-08-26	Pap3	B	0	0	10	38	-9999	No remarks	No remarks
2001-08-26	Pap3	C	0	0	11	39	-9999	No remarks	No remarks
